gene,total,detected,mean,detection_rate,n_cells,first_decile_library,last_decile_library
NUP85,16477.0,13205,0.36615555555555557,0.29344444444444445,45000,14743.567777777778,14897.587333333333
GGA3,9350.0,8220,0.20777777777777778,0.18266666666666667,45000,14743.567777777778,14897.587333333333
MRPS7,99177.0,36288,2.2039333333333335,0.8064,45000,14743.567777777778,14897.587333333333
MIF4GD,14322.0,11953,0.31826666666666664,0.2656222222222222,45000,14743.567777777778,14897.587333333333
RP11-649A18.12,337.0,335,0.007488888888888889,0.0074444444444444445,45000,14743.567777777778,14897.587333333333
SLC25A19,16122.0,12695,0.3582666666666667,0.2821111111111111,45000,14743.567777777778,14897.587333333333
GRB2,46306.0,27411,1.0290222222222223,0.6091333333333333,45000,14743.567777777778,14897.587333333333
RP11-16C1.3,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
RP11-16C1.1,19.0,19,0.0004222222222222222,0.0004222222222222222,45000,14743.567777777778,14897.587333333333
TMEM94,9466.0,8267,0.21035555555555555,0.1837111111111111,45000,14743.567777777778,14897.587333333333
CASKIN2,2031.0,1958,0.04513333333333333,0.04351111111111111,45000,14743.567777777778,14897.587333333333
TSEN54,26852.0,18936,0.5967111111111111,0.4208,45000,14743.567777777778,14897.587333333333
LLGL2,4604.0,4298,0.10231111111111112,0.09551111111111112,45000,14743.567777777778,14897.587333333333
MYO15B,1088.0,1064,0.024177777777777777,0.023644444444444444,45000,14743.567777777778,14897.587333333333
RECQL5,4186.0,3958,0.09302222222222223,0.08795555555555555,45000,14743.567777777778,14897.587333333333
SMIM5,9.0,9,0.0002,0.0002,45000,14743.567777777778,14897.587333333333
SMIM6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
SAP30BP,20831.0,16002,0.4629111111111111,0.3556,45000,14743.567777777778,14897.587333333333
RP11-474I11.8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-474I11.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ITGB4,607.0,598,0.013488888888888889,0.013288888888888888,45000,14743.567777777778,14897.587333333333
GALK1,19598.0,14586,0.4355111111111111,0.32413333333333333,45000,14743.567777777778,14897.587333333333
H3F3B,722222.0,44947,16.049377777777778,0.9988222222222222,45000,14743.567777777778,14897.587333333333
UNK,15114.0,12383,0.33586666666666665,0.2751777777777778,45000,14743.567777777778,14897.587333333333
RP11-552F3.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
UNC13D,21723.0,16284,0.48273333333333335,0.36186666666666667,45000,14743.567777777778,14897.587333333333
WBP2,25278.0,18539,0.5617333333333333,0.4119777777777778,45000,14743.567777777778,14897.587333333333
TRIM47,1652.0,1589,0.03671111111111111,0.03531111111111111,45000,14743.567777777778,14897.587333333333
RP11-552F3.9,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
TRIM65,8263.0,7279,0.18362222222222221,0.16175555555555557,45000,14743.567777777778,14897.587333333333
RP11-552F3.10,44.0,44,0.0009777777777777777,0.0009777777777777777,45000,14743.567777777778,14897.587333333333
MRPL38,864.0,852,0.0192,0.018933333333333333,45000,14743.567777777778,14897.587333333333
RP11-552F3.12,7.0,7,0.00015555555555555556,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
FBF1,3185.0,3037,0.07077777777777777,0.06748888888888889,45000,14743.567777777778,14897.587333333333
ACOX1,10330.0,9006,0.22955555555555557,0.20013333333333333,45000,14743.567777777778,14897.587333333333
RP11-552F3.13,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
TEN1,38.0,38,0.0008444444444444444,0.0008444444444444444,45000,14743.567777777778,14897.587333333333
TEN1-CDK3,26.0,26,0.0005777777777777778,0.0005777777777777778,45000,14743.567777777778,14897.587333333333
CDK3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
EVPL,37.0,37,0.0008222222222222222,0.0008222222222222222,45000,14743.567777777778,14897.587333333333
SRP68,21479.0,16326,0.47731111111111113,0.3628,45000,14743.567777777778,14897.587333333333
ZACN,92.0,92,0.0020444444444444447,0.0020444444444444447,45000,14743.567777777778,14897.587333333333
GALR2,64.0,64,0.0014222222222222223,0.0014222222222222223,45000,14743.567777777778,14897.587333333333
EXOC7,16947.0,13673,0.3766,0.3038444444444444,45000,14743.567777777778,14897.587333333333
FOXJ1,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
RP11-449J21.5,8.0,8,0.00017777777777777779,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
RNF157,12817.0,10586,0.2848222222222222,0.23524444444444445,45000,14743.567777777778,14897.587333333333
UBALD2,69063.0,31425,1.5347333333333333,0.6983333333333334,45000,14743.567777777778,14897.587333333333
QRICH2,707.0,699,0.01571111111111111,0.015533333333333333,45000,14743.567777777778,14897.587333333333
PRPSAP1,20806.0,15847,0.4623555555555556,0.35215555555555556,45000,14743.567777777778,14897.587333333333
SPHK1,16816.0,13034,0.3736888888888889,0.2896444444444444,45000,14743.567777777778,14897.587333333333
UBE2O,11601.0,9875,0.2578,0.21944444444444444,45000,14743.567777777778,14897.587333333333
AANAT,203.0,203,0.004511111111111111,0.004511111111111111,45000,14743.567777777778,14897.587333333333
RHBDF2,619.0,609,0.013755555555555556,0.013533333333333333,45000,14743.567777777778,14897.587333333333
CYGB,24.0,24,0.0005333333333333334,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
PRCD,1029.0,987,0.022866666666666667,0.021933333333333332,45000,14743.567777777778,14897.587333333333
RP11-666A8.8,94.0,93,0.002088888888888889,0.0020666666666666667,45000,14743.567777777778,14897.587333333333
ST6GALNAC2,1556.0,1520,0.03457777777777778,0.033777777777777775,45000,14743.567777777778,14897.587333333333
RP11-666A8.9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ST6GALNAC1,55808.0,29539,1.2401777777777778,0.6564222222222222,45000,14743.567777777778,14897.587333333333
RP11-318A15.2,1924.0,1863,0.042755555555555554,0.0414,45000,14743.567777777778,14897.587333333333
MXRA7,4074.0,3857,0.09053333333333333,0.08571111111111111,45000,14743.567777777778,14897.587333333333
RP11-318A15.8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
JMJD6,14845.0,12068,0.3298888888888889,0.2681777777777778,45000,14743.567777777778,14897.587333333333
METTL23,24148.0,17856,0.5366222222222222,0.3968,45000,14743.567777777778,14897.587333333333
RP11-318A15.7,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
SRSF2,249908.0,43040,5.553511111111111,0.9564444444444444,45000,14743.567777777778,14897.587333333333
MFSD11,7347.0,6672,0.16326666666666667,0.14826666666666666,45000,14743.567777777778,14897.587333333333
CTD-2246P4.1,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
LINC00868,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
MGAT5B,83.0,83,0.0018444444444444443,0.0018444444444444443,45000,14743.567777777778,14897.587333333333
RP11-87G24.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SEC14L1,19601.0,15329,0.4355777777777778,0.34064444444444447,45000,14743.567777777778,14897.587333333333
RP11-285E9.6,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP11-285E9.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SEPT9,41715.0,25837,0.927,0.5741555555555555,45000,14743.567777777778,14897.587333333333
RP11-936I5.1,111.0,111,0.0024666666666666665,0.0024666666666666665,45000,14743.567777777778,14897.587333333333
RP11-75C10.9,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP11-13K12.2,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
RP11-13K12.1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP11-13K12.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-316M20.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AC104981.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FLJ45079,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
TNRC6C,6300.0,5750,0.14,0.12777777777777777,45000,14743.567777777778,14897.587333333333
TMC6,27776.0,18816,0.6172444444444445,0.41813333333333336,45000,14743.567777777778,14897.587333333333
TMC8,2369.0,2239,0.052644444444444445,0.04975555555555555,45000,14743.567777777778,14897.587333333333
C17orf99,2480.0,2106,0.05511111111111111,0.0468,45000,14743.567777777778,14897.587333333333
SYNGR2,55319.0,29225,1.229311111111111,0.6494444444444445,45000,14743.567777777778,14897.587333333333
TK1,36838.0,21774,0.8186222222222223,0.48386666666666667,45000,14743.567777777778,14897.587333333333
AFMID,19620.0,14853,0.436,0.3300666666666667,45000,14743.567777777778,14897.587333333333
BIRC5,101018.0,34015,2.2448444444444444,0.7558888888888889,45000,14743.567777777778,14897.587333333333
TMEM235,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-219G17.4,114.0,113,0.002533333333333333,0.002511111111111111,45000,14743.567777777778,14897.587333333333
AC061992.2,29.0,26,0.0006444444444444444,0.0005777777777777778,45000,14743.567777777778,14897.587333333333
SOCS3,3230.0,2898,0.07177777777777777,0.0644,45000,14743.567777777778,14897.587333333333
RP11-806H10.4,1320.0,1258,0.029333333333333333,0.027955555555555556,45000,14743.567777777778,14897.587333333333
PGS1,7804.0,7067,0.17342222222222223,0.15704444444444443,45000,14743.567777777778,14897.587333333333
DNAH17,121.0,120,0.002688888888888889,0.0026666666666666666,45000,14743.567777777778,14897.587333333333
CTD-2357A8.3,1959.0,1896,0.043533333333333334,0.042133333333333335,45000,14743.567777777778,14897.587333333333
CYTH1,7524.0,6816,0.1672,0.15146666666666667,45000,14743.567777777778,14897.587333333333
USP36,18725.0,14313,0.4161111111111111,0.31806666666666666,45000,14743.567777777778,14897.587333333333
TIMP2,726.0,646,0.016133333333333333,0.014355555555555555,45000,14743.567777777778,14897.587333333333
RP11-323N12.5,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CEP295NL,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
CTD-2373H9.5,104.0,102,0.002311111111111111,0.002266666666666667,45000,14743.567777777778,14897.587333333333
LGALS3BP,2772.0,2536,0.0616,0.056355555555555555,45000,14743.567777777778,14897.587333333333
CANT1,11596.0,10002,0.2576888888888889,0.22226666666666667,45000,14743.567777777778,14897.587333333333
C1QTNF1-AS1,48.0,45,0.0010666666666666667,0.001,45000,14743.567777777778,14897.587333333333
C1QTNF1,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
ENGASE,3360.0,3193,0.07466666666666667,0.07095555555555555,45000,14743.567777777778,14897.587333333333
RBFOX3,34.0,34,0.0007555555555555555,0.0007555555555555555,45000,14743.567777777778,14897.587333333333
RP11-398J5.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
HP09025,26.0,22,0.0005777777777777778,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
ENPP7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CBX2,8763.0,7763,0.19473333333333334,0.17251111111111112,45000,14743.567777777778,14897.587333333333
CBX8,4326.0,4059,0.09613333333333333,0.0902,45000,14743.567777777778,14897.587333333333
RP11-353N14.1,45.0,45,0.001,0.001,45000,14743.567777777778,14897.587333333333
RP11-353N14.2,125.0,124,0.002777777777777778,0.0027555555555555554,45000,14743.567777777778,14897.587333333333
CBX4,6015.0,5515,0.13366666666666666,0.12255555555555556,45000,14743.567777777778,14897.587333333333
RP11-353N14.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-353N14.5,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-353N14.4,6.0,6,0.00013333333333333334,0.00013333333333333334,45000,14743.567777777778,14897.587333333333
TBC1D16,3127.0,2975,0.06948888888888889,0.0661111111111111,45000,14743.567777777778,14897.587333333333
RP11-353N14.7,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CTD-2529O21.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CCDC40,438.0,433,0.009733333333333333,0.009622222222222223,45000,14743.567777777778,14897.587333333333
GAA,6395.0,5805,0.1421111111111111,0.129,45000,14743.567777777778,14897.587333333333
EIF4A3,29358.0,19240,0.6524,0.4275555555555556,45000,14743.567777777778,14897.587333333333
RP11-334C17.6,38.0,38,0.0008444444444444444,0.0008444444444444444,45000,14743.567777777778,14897.587333333333
CARD14,32.0,29,0.0007111111111111111,0.0006444444444444444,45000,14743.567777777778,14897.587333333333
RP11-334C17.5,529.0,512,0.011755555555555556,0.011377777777777778,45000,14743.567777777778,14897.587333333333
SGSH,1982.0,1927,0.04404444444444444,0.04282222222222222,45000,14743.567777777778,14897.587333333333
SLC26A11,1615.0,1572,0.03588888888888889,0.03493333333333333,45000,14743.567777777778,14897.587333333333
RNF213,10836.0,9187,0.2408,0.20415555555555556,45000,14743.567777777778,14897.587333333333
CTD-2047H16.5,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
CTD-2047H16.4,109.0,108,0.0024222222222222223,0.0024,45000,14743.567777777778,14897.587333333333
ENDOV,11576.0,9977,0.25724444444444444,0.2217111111111111,45000,14743.567777777778,14897.587333333333
CTD-2526A2.2,91.0,90,0.002022222222222222,0.002,45000,14743.567777777778,14897.587333333333
NPTX1,25.0,24,0.0005555555555555556,0.0005333333333333334,45000,14743.567777777778,14897.587333333333
RPTOR,5922.0,5418,0.1316,0.1204,45000,14743.567777777778,14897.587333333333
RP11-28G8.1,10.0,10,0.00022222222222222223,0.00022222222222222223,45000,14743.567777777778,14897.587333333333
CTD-2561B21.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CTD-2561B21.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CTD-2561B21.5,160.0,159,0.0035555555555555557,0.003533333333333333,45000,14743.567777777778,14897.587333333333
CHMP6,7880.0,7099,0.1751111111111111,0.15775555555555557,45000,14743.567777777778,14897.587333333333
CTD-2561B21.7,31.0,31,0.0006888888888888888,0.0006888888888888888,45000,14743.567777777778,14897.587333333333
CTD-2561B21.11,1346.0,1306,0.02991111111111111,0.029022222222222224,45000,14743.567777777778,14897.587333333333
CTD-2561B21.10,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
BAIAP2-AS1,1863.0,1799,0.0414,0.03997777777777778,45000,14743.567777777778,14897.587333333333
BAIAP2,7033.0,6322,0.1562888888888889,0.14048888888888889,45000,14743.567777777778,14897.587333333333
AATK,283.0,280,0.006288888888888889,0.006222222222222222,45000,14743.567777777778,14897.587333333333
RP11-149I9.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AATK-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CEP131,3230.0,3079,0.07177777777777777,0.06842222222222222,45000,14743.567777777778,14897.587333333333
RP11-455O6.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ENTHD2,3548.0,3353,0.07884444444444444,0.07451111111111111,45000,14743.567777777778,14897.587333333333
AC027601.1,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
C17orf89,214730.0,42403,4.7717777777777775,0.9422888888888888,45000,14743.567777777778,14897.587333333333
SLC38A10,11009.0,9487,0.24464444444444444,0.21082222222222222,45000,14743.567777777778,14897.587333333333
RP11-455O6.8,356.0,354,0.007911111111111112,0.007866666666666666,45000,14743.567777777778,14897.587333333333
LINC00482,1095.0,1063,0.024333333333333332,0.02362222222222222,45000,14743.567777777778,14897.587333333333
TMEM105,137.0,134,0.0030444444444444442,0.002977777777777778,45000,14743.567777777778,14897.587333333333
RP11-455O6.9,403.0,399,0.008955555555555555,0.008866666666666667,45000,14743.567777777778,14897.587333333333
RP11-1055B8.9,7400.0,6593,0.16444444444444445,0.14651111111111112,45000,14743.567777777778,14897.587333333333
RP11-1055B8.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-1055B8.3,13.0,13,0.0002888888888888889,0.0002888888888888889,45000,14743.567777777778,14897.587333333333
RP11-1055B8.10,55.0,55,0.0012222222222222222,0.0012222222222222222,45000,14743.567777777778,14897.587333333333
RP11-1055B8.4,1803.0,1755,0.04006666666666667,0.039,45000,14743.567777777778,14897.587333333333
BAHCC1,12646.0,10658,0.28102222222222223,0.23684444444444444,45000,14743.567777777778,14897.587333333333
RP11-1055B8.8,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
RP13-766D20.4,3034.0,2879,0.06742222222222222,0.06397777777777777,45000,14743.567777777778,14897.587333333333
ACTG1,466110.0,44398,10.358,0.9866222222222222,45000,14743.567777777778,14897.587333333333
RP13-766D20.2,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
FSCN2,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
FAAP100,10080.0,8737,0.224,0.19415555555555555,45000,14743.567777777778,14897.587333333333
NPLOC4,26081.0,18851,0.5795777777777777,0.4189111111111111,45000,14743.567777777778,14897.587333333333
TSPAN10,1762.0,1692,0.039155555555555555,0.0376,45000,14743.567777777778,14897.587333333333
PDE6G,6527.0,5879,0.14504444444444445,0.13064444444444445,45000,14743.567777777778,14897.587333333333
OXLD1,67235.0,32212,1.4941111111111112,0.7158222222222222,45000,14743.567777777778,14897.587333333333
CCDC137,43715.0,25954,0.9714444444444444,0.5767555555555556,45000,14743.567777777778,14897.587333333333
ARL16,23149.0,17419,0.5144222222222222,0.38708888888888887,45000,14743.567777777778,14897.587333333333
HGS,24863.0,17990,0.5525111111111111,0.3997777777777778,45000,14743.567777777778,14897.587333333333
RP13-1032I1.11,300.0,298,0.006666666666666667,0.006622222222222222,45000,14743.567777777778,14897.587333333333
RP13-1032I1.7,8241.0,7386,0.18313333333333334,0.16413333333333333,45000,14743.567777777778,14897.587333333333
MRPL12,175574.0,40649,3.9016444444444445,0.9033111111111111,45000,14743.567777777778,14897.587333333333
RP13-1032I1.10,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SLC25A10,10341.0,8901,0.2298,0.1978,45000,14743.567777777778,14897.587333333333
GCGR,75.0,75,0.0016666666666666668,0.0016666666666666668,45000,14743.567777777778,14897.587333333333
FAM195B,25196.0,18452,0.5599111111111111,0.41004444444444443,45000,14743.567777777778,14897.587333333333
PPP1R27,152.0,147,0.0033777777777777777,0.003266666666666667,45000,14743.567777777778,14897.587333333333
P4HB,82450.0,35670,1.8322222222222222,0.7926666666666666,45000,14743.567777777778,14897.587333333333
RP11-498C9.2,102.0,102,0.002266666666666667,0.002266666666666667,45000,14743.567777777778,14897.587333333333
RP11-498C9.3,171.0,170,0.0038,0.003777777777777778,45000,14743.567777777778,14897.587333333333
ARHGDIA,70342.0,32803,1.5631555555555556,0.7289555555555556,45000,14743.567777777778,14897.587333333333
RP11-498C9.15,6579.0,5978,0.1462,0.13284444444444443,45000,14743.567777777778,14897.587333333333
RP11-498C9.16,21.0,21,0.00046666666666666666,0.00046666666666666666,45000,14743.567777777778,14897.587333333333
ALYREF,82644.0,33519,1.8365333333333334,0.7448666666666667,45000,14743.567777777778,14897.587333333333
ANAPC11,268828.0,44011,5.9739555555555555,0.9780222222222222,45000,14743.567777777778,14897.587333333333
NPB,243.0,242,0.0054,0.005377777777777778,45000,14743.567777777778,14897.587333333333
PCYT2,15707.0,12607,0.34904444444444443,0.28015555555555555,45000,14743.567777777778,14897.587333333333
SIRT7,17405.0,13867,0.3867777777777778,0.30815555555555557,45000,14743.567777777778,14897.587333333333
MAFG,66184.0,32309,1.4707555555555556,0.7179777777777778,45000,14743.567777777778,14897.587333333333
RP11-498C9.12,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MAFG-AS1,4490.0,4195,0.09977777777777778,0.09322222222222222,45000,14743.567777777778,14897.587333333333
PYCR1,73346.0,32335,1.629911111111111,0.7185555555555555,45000,14743.567777777778,14897.587333333333
RP11-498C9.13,451.0,449,0.010022222222222222,0.009977777777777778,45000,14743.567777777778,14897.587333333333
MYADML2,27.0,27,0.0006,0.0006,45000,14743.567777777778,14897.587333333333
AC137723.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NOTUM,4972.0,4516,0.11048888888888889,0.10035555555555556,45000,14743.567777777778,14897.587333333333
RP11-498C9.17,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
ASPSCR1,12756.0,10782,0.28346666666666664,0.2396,45000,14743.567777777778,14897.587333333333
STRA13,132543.0,38938,2.9454,0.8652888888888889,45000,14743.567777777778,14897.587333333333
LRRC45,3122.0,2987,0.06937777777777777,0.06637777777777777,45000,14743.567777777778,14897.587333333333
RAC3,65766.0,30586,1.4614666666666667,0.6796888888888889,45000,14743.567777777778,14897.587333333333
DCXR,98899.0,37130,2.1977555555555557,0.8251111111111111,45000,14743.567777777778,14897.587333333333
RP13-650J16.1,758.0,747,0.016844444444444443,0.0166,45000,14743.567777777778,14897.587333333333
RFNG,5685.0,5270,0.12633333333333333,0.11711111111111111,45000,14743.567777777778,14897.587333333333
GPS1,27577.0,19349,0.6128222222222223,0.4299777777777778,45000,14743.567777777778,14897.587333333333
DUS1L,79772.0,34036,1.7727111111111111,0.7563555555555556,45000,14743.567777777778,14897.587333333333
FASN,57117.0,29063,1.2692666666666668,0.6458444444444444,45000,14743.567777777778,14897.587333333333
CCDC57,3975.0,3734,0.08833333333333333,0.08297777777777778,45000,14743.567777777778,14897.587333333333
RP11-1376P16.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-1376P16.1,15.0,15,0.0003333333333333333,0.0003333333333333333,45000,14743.567777777778,14897.587333333333
RP13-516M14.2,858.0,840,0.019066666666666666,0.018666666666666668,45000,14743.567777777778,14897.587333333333
SLC16A3,1762.0,1645,0.039155555555555555,0.036555555555555556,45000,14743.567777777778,14897.587333333333
CSNK1D,29294.0,20526,0.6509777777777778,0.45613333333333334,45000,14743.567777777778,14897.587333333333
RP13-516M14.10,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP13-516M14.4,1341.0,1300,0.0298,0.028888888888888888,45000,14743.567777777778,14897.587333333333
RP13-516M14.1,2522.0,2404,0.056044444444444445,0.053422222222222225,45000,14743.567777777778,14897.587333333333
CD7,38405.0,20707,0.8534444444444444,0.46015555555555554,45000,14743.567777777778,14897.587333333333
SECTM1,333.0,330,0.0074,0.007333333333333333,45000,14743.567777777778,14897.587333333333
TEX19,604.0,583,0.013422222222222223,0.012955555555555555,45000,14743.567777777778,14897.587333333333
UTS2R,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP13-20L14.1,86.0,86,0.001911111111111111,0.001911111111111111,45000,14743.567777777778,14897.587333333333
OGFOD3,26198.0,18882,0.5821777777777778,0.4196,45000,14743.567777777778,14897.587333333333
HEXDC,9693.0,8518,0.2154,0.1892888888888889,45000,14743.567777777778,14897.587333333333
C17orf62,13295.0,11271,0.29544444444444445,0.25046666666666667,45000,14743.567777777778,14897.587333333333
RP13-20L14.6,146.0,145,0.0032444444444444443,0.0032222222222222222,45000,14743.567777777778,14897.587333333333
NARF,46914.0,27138,1.0425333333333333,0.6030666666666666,45000,14743.567777777778,14897.587333333333
RP13-991F5.2,18.0,17,0.0004,0.00037777777777777777,45000,14743.567777777778,14897.587333333333
FOXK2,14950.0,12137,0.3322222222222222,0.2697111111111111,45000,14743.567777777778,14897.587333333333
RP13-638C3.3,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP13-638C3.4,621.0,619,0.0138,0.013755555555555556,45000,14743.567777777778,14897.587333333333
WDR45B,30011.0,20908,0.6669111111111111,0.4646222222222222,45000,14743.567777777778,14897.587333333333
RAB40B,5134.0,4729,0.11408888888888889,0.10508888888888888,45000,14743.567777777778,14897.587333333333
RP11-388C12.1,22.0,22,0.0004888888888888889,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
FN3KRP,8821.0,7758,0.1960222222222222,0.1724,45000,14743.567777777778,14897.587333333333
AC024361.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-388C12.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FN3K,2354.0,2260,0.052311111111111114,0.050222222222222224,45000,14743.567777777778,14897.587333333333
TBCD,7528.0,6776,0.16728888888888888,0.15057777777777778,45000,14743.567777777778,14897.587333333333
RP11-567O16.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ZNF750,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-497H17.1,34.0,34,0.0007555555555555555,0.0007555555555555555,45000,14743.567777777778,14897.587333333333
B3GNTL1,5126.0,4756,0.11391111111111112,0.10568888888888889,45000,14743.567777777778,14897.587333333333
RP11-1197K16.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
METRNL,8710.0,7586,0.19355555555555556,0.16857777777777777,45000,14743.567777777778,14897.587333333333
AC144831.3,34.0,34,0.0007555555555555555,0.0007555555555555555,45000,14743.567777777778,14897.587333333333
AC144831.1,85.0,84,0.001888888888888889,0.0018666666666666666,45000,14743.567777777778,14897.587333333333
AC139099.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AC139099.6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
AC139099.5,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
AP005530.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
AP005530.2,19.0,19,0.0004222222222222222,0.0004222222222222222,45000,14743.567777777778,14897.587333333333
RP11-683L23.7,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
USP14,34746.0,22838,0.7721333333333333,0.5075111111111111,45000,14743.567777777778,14897.587333333333
THOC1,12115.0,10312,0.2692222222222222,0.22915555555555556,45000,14743.567777777778,14897.587333333333
RP11-705O1.8,560.0,557,0.012444444444444444,0.012377777777777777,45000,14743.567777777778,14897.587333333333
RP11-720L2.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
COLEC12,178.0,176,0.003955555555555556,0.003911111111111111,45000,14743.567777777778,14897.587333333333
RP11-14P20.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CETN1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CLUL1,109.0,109,0.0024222222222222223,0.0024222222222222223,45000,14743.567777777778,14897.587333333333
RP11-806L2.2,21.0,21,0.00046666666666666666,0.00046666666666666666,45000,14743.567777777778,14897.587333333333
TYMS,107449.0,35318,2.3877555555555556,0.7848444444444445,45000,14743.567777777778,14897.587333333333
ENOSF1,17692.0,14001,0.39315555555555554,0.3111333333333333,45000,14743.567777777778,14897.587333333333
