gene,W_observed,p_value_perm,z_score,perturbation,mean
ARMCX3,0.022594577960033547,0.16417910447761194,0.9840282908765529,CREB1_pDS269,0.1997226074895977
TMSB15A,0.006780818671205337,0.2935323383084577,0.6303884401188955,CREB1_pDS269,0.0292995839112343
BEX4,0.03987866870261505,0.263681592039801,0.5173410430865737,CREB1_pDS269,3.121532593619972
BEX2,0.03861404314489667,0.10945273631840796,1.3454904201120244,CREB1_pDS269,0.0292995839112343
TCEAL7,0.00026626411609099993,0.14427860696517414,1.0001335362251993,CREB1_pDS269,0.0026005547850208
WBP5,0.025167484996420488,0.48756218905472637,-0.22427120358438457,CREB1_pDS269,0.8580097087378641
MORF4L2-AS1,0.005408589954380939,0.5970149253731343,0.06885867902313324,CREB1_pDS269,0.0102288488210818
TSC22D3,0.012021220857912775,0.11940298507462686,1.3344781850661176,CREB1_pDS269,0.0280859916782246
IL13RA1,0.0024962396037770175,0.9651741293532339,-1.1934595658781078,CREB1_pDS269,0.0292995839112343
LONRF3,0.003960247931185445,0.7064676616915423,-0.6351377509435123,CREB1_pDS269,0.0360610263522884
RPL39,0.027955083073364233,0.6467661691542289,-0.5069890685473937,CREB1_pDS269,1.7727115117891816
RHOXF2,0.005360643423219943,0.48756218905472637,0.4767906692879971,CREB1_pDS269,0.0112690707350901
ZNF280C,0.005294573257247898,0.27860696517412936,0.9805809821695809,CREB1_pDS269,0.0292995839112343
ENOX2,0.01861843952225243,0.0945273631840796,1.5784918765890739,CREB1_pDS269,0.0969140083217753
MST4,0.006202792624837641,0.7164179104477612,-0.6543282949132314,CREB1_pDS269,0.0292995839112343
RAP2C,0.01477337122833121,0.13930348258706468,1.0765963372288954,CREB1_pDS269,0.0785367545076283
FAM122C,0.0054985028206316604,0.0945273631840796,2.357565435606316,CREB1_pDS269,0.0083217753120665
ZNF75D,0.00015162144880780345,0.5472636815920398,-0.17660756597436272,CREB1_pDS269,0.0058945908460471
HTATSF1,0.016777260079154463,0.4079601990049751,-0.07938714289670787,CREB1_pDS269,0.0292995839112343
MAGEC2,0.012665250606621008,0.06467661691542288,1.8018351599149347,CREB1_pDS269,0.0384882108183079
IDS,0.003112023307908519,0.8258706467661692,-1.0057004473529634,CREB1_pDS269,0.0431692094313453
FLNA,0.011771033560853107,0.4079601990049751,-0.0019772704000302187,CREB1_pDS269,0.1612343966712899
DNASE1L1,0.006881578985897604,0.10945273631840796,1.5362290774106622,CREB1_pDS269,0.0112690707350901
GAB3,0.0013052752929708501,0.9253731343283582,-1.7447569858214393,CREB1_pDS269,0.0112690707350901
MTCP1,0.00014453258472237892,0.23383084577114427,0.7065747783975489,CREB1_pDS269,0.0036407766990291
ZNF596,0.0003797266743843821,0.32338308457711445,0.44871628101990735,CREB1_pDS269,0.0043342579750346
TDRP,0.0004319226278941377,0.1044776119402985,1.2373169436141147,CREB1_pDS269,0.0019070735090152
ANGPT2,0.0014430673602450587,0.7860696517412935,-1.0599077760984614,CREB1_pDS269,0.0138696255201109
RP11-375N15.2,0.00018780332213573248,0.04975124378109453,0.03322084735964719,CREB1_pDS269,0.0036407766990291
SLC35G5,0.00010378737831684979,0.5572139303482587,-0.10109090304183942,CREB1_pDS269,0.0026005547850208
FDFT1,0.023508941156847603,0.6766169154228856,-0.5737034864173242,CREB1_pDS269,1.4849167822468794
RP11-297N6.4,0.001180287546050629,0.845771144278607,-1.1971471485913983,CREB1_pDS269,0.0187239944521497
CTSB,0.01681380232198816,0.472636815920398,-0.20046993668831609,CREB1_pDS269,0.3502080443828017
LONRF1,0.006556929778381476,0.10945273631840796,1.2672358233264371,CREB1_pDS269,0.0123092926490984
VPS37A,0.010541284187054146,0.4925373134328358,-0.308098521250118,CREB1_pDS269,0.1695561719833564
CTD-2547L16.1,0.006929732276739366,0.07960199004975124,1.3044839948130338,CREB1_pDS269,0.0090152565880721
ATP6V1B2,0.004382684251774716,0.9850746268656716,-1.2052773001767316,CREB1_pDS269,0.1803051317614424
DOK2,0.002162027005596974,0.9353233830845771,-1.3640095244842212,CREB1_pDS269,0.0365811373092926
NUDT18,0.00666970298023381,0.21890547263681592,0.5860676343872185,CREB1_pDS269,0.0292995839112343
TNFRSF10B,0.0022981312948516025,0.9154228855721394,-1.1503476353823296,CREB1_pDS269,0.045249653259362
TNFRSF10C,0.0005494441947231568,0.736318407960199,-0.24299719675114909,CREB1_pDS269,0.0032940360610263
SLC25A37,0.014050787885083897,0.9303482587064676,-1.114329175997184,CREB1_pDS269,0.8925104022191401
GNRH1,0.00010008655245862968,0.26865671641791045,0.6226777158641293,CREB1_pDS269,0.0038141470180305
SCARA5,5.245359433466058e-05,0.14925373134328357,0.9728680067030125,CREB1_pDS269,0.0204576976421636
TMEM66,0.05873816817927561,0.05472636815920398,2.182566690972598,CREB1_pDS269,0.0292995839112343
RP11-51J9.5,0.006738552493647364,0.7064676616915423,-0.5188840405357101,CREB1_pDS269,0.0476768377253814
RAB11FIP1,0.018632382671359575,0.48756218905472637,-0.09263489596164685,CREB1_pDS269,0.3521151178918169
RP11-350N15.5,7.512865079953906e-05,0.2935323383084577,-0.33161924206837406,CREB1_pDS269,0.006761442441054
LETM2,0.006283205422463344,0.17412935323383086,0.9435089492314875,CREB1_pDS269,0.0104022191400832
FGFR1,0.011922392580951836,0.3283582089552239,0.17659979222382977,CREB1_pDS269,0.1220527045769764
RP11-930P14.2,0.006060281083984533,0.3283582089552239,0.7398687172818722,CREB1_pDS269,0.0105755894590846
POLB,0.008421207833515782,0.5920398009950248,-0.46475038993389906,CREB1_pDS269,0.0292995839112343
THAP1,0.006373543090245866,0.8805970149253731,-1.053783605205534,CREB1_pDS269,0.1730235783633842
HGSNAT,0.0016131775945317159,0.8308457711442786,-0.983907239069436,CREB1_pDS269,0.0292995839112343
CEBPD,0.008103481822422858,0.8706467661691543,-0.991482001808059,CREB1_pDS269,0.2180998613037447
RB1CC1,0.014200562333325716,0.5671641791044776,-0.32364094637007346,CREB1_pDS269,0.2650832177531206
RGS20,0.026545707066101237,0.05472636815920398,1.820914167677773,CREB1_pDS269,0.1607142857142857
SDCBP,0.012955218027804647,0.9104477611940298,-1.0197914736436795,CREB1_pDS269,0.6024618585298197
RP11-16E18.3,0.00017453371629453897,0.32338308457711445,0.31132862812132833,CREB1_pDS269,0.0029472954230235
TRPA1,0.00011418036766448465,0.16417910447761194,-0.20510352740372206,CREB1_pDS269,0.004507628294036
RPL7,0.019580428583766157,0.6517412935323383,-0.5053678955379046,CREB1_pDS269,20.83633841886269
TMEM70,0.02305349007559118,0.582089552238806,-0.42448133154438034,CREB1_pDS269,0.883495145631068
RP11-758M4.4,0.015225258511917777,0.15422885572139303,0.941472738390328,CREB1_pDS269,0.0965672676837725
ZC2HC1A,0.006708176660290533,0.06965174129353234,1.505105002484093,CREB1_pDS269,0.0292995839112343
SLC10A5,9.259401568323443e-05,0.5870646766169154,-0.310868006457999,CREB1_pDS269,0.0017337031900138
RP11-37B2.1,0.006290788026307391,0.31840796019900497,0.7591535359453959,CREB1_pDS269,0.013002773925104
RBM12B,0.002727373438281398,0.8955223880597015,-1.2168128406653242,CREB1_pDS269,0.0608529819694868
GEM,0.00042548501203771313,0.6766169154228856,-0.6088776517090734,CREB1_pDS269,0.0039875173370319
UQCRB,0.027368481986113927,0.7512437810945274,-0.7388403192987942,CREB1_pDS269,2.652392510402219
SDC2,0.00516850021962745,0.3681592039800995,0.7309097245607526,CREB1_pDS269,0.009882108183079
RP11-410L14.2,0.0026125615167753185,0.8855721393034826,-1.0641042293128362,CREB1_pDS269,0.0559986130374479
KLF10,0.0028351321225149667,0.44776119402985076,-0.33069448933485474,CREB1_pDS269,0.0273925104022191
DCAF13,0.02318378030135257,0.5870646766169154,-0.4098947365135543,CREB1_pDS269,0.9876907073509016
LRP12,0.007630249388571253,0.3880597014925373,0.14093626906760573,CREB1_pDS269,0.0182038834951456
ZFPM2,0.0021761579463046707,0.5671641791044776,-0.6168599370725477,CREB1_pDS269,0.0275658807212205
EIF3E,0.02755754208348804,0.6318407960199005,-0.4718610946108461,CREB1_pDS269,3.638869625520111
RAD21-AS1,9.818713366670473e-05,0.24875621890547264,0.753594475340681,CREB1_pDS269,0.002253814147018
FAM83A,0.01190275533899604,0.9751243781094527,-1.184213713488149,CREB1_pDS269,0.8002773925104022
ZHX1-C8ORF76,0.006936229951899312,0.43283582089552236,0.0609870578014414,CREB1_pDS269,0.0225381414701803
FBXO32,0.002985203463033688,0.7512437810945274,-0.8109372335863999,CREB1_pDS269,0.0310332871012482
RNF139-AS1,0.006901632039078818,0.4626865671641791,-0.08531807308145624,CREB1_pDS269,0.0539181692094313
SQLE,0.0407582772152667,0.208955223880597,0.6371684284187689,CREB1_pDS269,1.6768377253814146
TRIB1,0.007862788009375154,0.21890547263681592,0.3488700723712521,CREB1_pDS269,0.0213245492371705
MYC,0.058331915258851404,0.08955223880597014,1.5085115395588136,CREB1_pDS269,2.126040221914008
AC083843.1,8.566440473420427e-05,0.35323383084577115,-0.11014011047115672,CREB1_pDS269,0.0057212205270457
KHDRBS3,0.00022108979975926597,0.2885572139303483,0.3020582760776844,CREB1_pDS269,0.0029472954230235
KCNK9,0.00011246934745717151,0.5024875621890548,-0.14175658651846584,CREB1_pDS269,0.0057212205270457
RP11-809O17.1,0.00011019163895794888,0.0945273631840796,1.3436938240271008,CREB1_pDS269,0.0024271844660194
CTD-3064M3.1,0.0003832313060944337,0.527363184079602,-0.2940478413464355,CREB1_pDS269,0.0093619972260748
LY6E,0.08669565645174092,0.004975124378109453,4.290360096443598,CREB1_pDS269,4.007801664355062
RP13-582O9.5,0.012406556456807974,0.6417910447761194,-0.5289109489470755,CREB1_pDS269,0.2390776699029126
ZNF707,0.007939842777023334,0.27860696517412936,0.7526559124440813,CREB1_pDS269,0.0244452149791955
FBXL6,0.006548334430485594,0.582089552238806,-0.2637872235287289,CREB1_pDS269,0.0778432732316227
LRRC24,0.00012929673318546036,0.43283582089552236,-0.1855609323721807,CREB1_pDS269,0.0043342579750346
ERMP1,0.0007477218502530403,0.7064676616915423,-0.7139188949431865,CREB1_pDS269,0.0292995839112343
PSIP1,0.03122081980310034,0.3333333333333333,0.21277627355292505,CREB1_pDS269,0.0292995839112343
PLIN2,0.005892015021501168,0.9552238805970149,-1.421434766371675,CREB1_pDS269,0.2543342579750346
RPS6,0.01865428095912629,0.44776119402985076,-0.1366510741242824,CREB1_pDS269,67.30738557558946
TOPORS,0.002955263768275065,0.9800995024875622,-1.2575222765546823,CREB1_pDS269,0.1546463245492371
NDUFB6,0.03309095744707983,0.43781094527363185,-0.08703103724128348,CREB1_pDS269,2.5315533980582523
DNAJA1,0.06801028586745185,0.03980099502487562,2.1744573382064645,CREB1_pDS269,4.206830790568655
B4GALT1,0.0055816899285150556,0.5373134328358209,-0.24040825507237973,CREB1_pDS269,0.0292995839112343
SPINK4,0.00021637335605213567,0.5621890547263682,-0.8751996709689288,CREB1_pDS269,0.0128294036061026
AQP3,0.004786096079602142,0.7910447761194029,-0.837199883271318,CREB1_pDS269,0.0882454923717059
PRSS3,0.02487931411271485,0.004975124378109453,3.398257575278857,CREB1_pDS269,0.0773231622746185
CCL27,0.00013822146364687472,0.01990049751243781,-0.015129771680182123,CREB1_pDS269,0.0292995839112343
RP11-195F19.9,0.005142808589526759,0.582089552238806,0.0031251201595923566,CREB1_pDS269,0.0095353675450762
STOML2,0.0417141688504246,0.25870646766169153,0.5633774994526621,CREB1_pDS269,4.552357836338419
FBXO10,0.00060765403965691,0.20398009950248755,0.8670827953060213,CREB1_pDS269,0.004507628294036
CNTNAP3B,7.224545615006924e-05,0.7810945273631841,-0.7404452477607274,CREB1_pDS269,0.0020804438280166
TJP2,0.008306725819150127,0.6019900497512438,-0.3857139876161362,CREB1_pDS269,0.0932732316227461
GDA,0.00633797367727817,0.572139303482587,-0.15605995598125086,CREB1_pDS269,0.0556518723994452
ANXA1,0.0009296716101202849,0.5870646766169154,-0.31454697375071494,CREB1_pDS269,0.0032940360610263
RP11-522I20.3,0.006652948210640111,0.08955223880597014,0.8882078623985482,CREB1_pDS269,0.009882108183079
NAA35,0.0073638855418086,0.7164179104477612,-0.7129220095855051,CREB1_pDS269,0.0292995839112343
CTSL,0.028244504638779085,0.35323383084577115,0.0854929743685457,CREB1_pDS269,0.7888349514563107
S1PR3,0.0015691440215127642,0.5870646766169154,-0.6036474956371606,CREB1_pDS269,0.0097087378640776
CKS2,0.024909676262733115,0.6716417910447762,-0.5515292447430742,CREB1_pDS269,2.2735783633841886
GADD45G,0.00660308242020015,0.08955223880597014,1.4725135567098966,CREB1_pDS269,0.0138696255201109
NINJ1,0.005472443318793073,0.736318407960199,-0.7919021022901414,CREB1_pDS269,0.0778432732316227
RP11-435O5.2,0.006657241701023595,0.208955223880597,0.6610548257108401,CREB1_pDS269,0.0136962552011095
RP11-435O5.5,8.537941261635495e-05,0.0845771144278607,2.03847487413363,CREB1_pDS269,0.0032940360610263
CDC14B,0.0029809122215062544,0.9353233830845771,-1.4050767547945635,CREB1_pDS269,0.0292995839112343
TDRD7,0.005977086376768476,0.373134328358209,0.7428256316359101,CREB1_pDS269,0.0292995839112343
HEMGN,0.05492527645109932,0.01990049751243781,2.7226836478096947,CREB1_pDS269,0.7148058252427184
TRIM14,0.009143835923530496,0.15920398009950248,0.7780660406063549,CREB1_pDS269,0.0449029126213592
CORO2A,0.005241679458591877,0.25870646766169153,0.571435309998393,CREB1_pDS269,0.0292995839112343
RP11-60I3.4,0.000852324370291428,0.7512437810945274,-0.7503640647176522,CREB1_pDS269,0.0017337031900138
TEX10,0.0062283435015981145,0.7860696517412935,-0.8141530386151375,CREB1_pDS269,0.0292995839112343
MRPL50,0.017550473145750298,0.7313432835820896,-0.6833639158889878,CREB1_pDS269,0.0292995839112343
ZNF189,0.005801015798534239,0.48756218905472637,0.4431123584547171,CREB1_pDS269,0.0173370319001386
RP11-82L2.1,0.00022310964813461513,0.10945273631840796,0.05377115306948941,CREB1_pDS269,0.0029472954230235
NIPSNAP3A,0.011824022610962211,0.7412935323383084,-0.7277770802160107,CREB1_pDS269,0.3092926490984743
NIPSNAP3B,0.0057981712351511715,0.3880597014925373,0.30982465915498747,CREB1_pDS269,0.0104022191400832
SLC44A1,0.00022066240397943082,0.8507462686567164,-0.37691426898432334,CREB1_pDS269,0.0041608876560332
C9orf147,0.0009718959976363246,0.9054726368159204,-0.4306260815217472,CREB1_pDS269,0.0069348127600554
FAM225A,0.0006654829483635805,0.35323383084577115,0.3201365737914688,CREB1_pDS269,0.0039875173370319
CDC26,0.00010787859668420374,0.7412935323383084,-0.21403046323498653,CREB1_pDS269,0.0034674063800277
C9orf43,5.597610804199768e-05,0.36318407960199006,0.36940957343779474,CREB1_pDS269,0.0017337031900138
DFNB31,0.0068390741453893955,0.1791044776119403,1.4266340895205776,CREB1_pDS269,0.0171636615811373
PHF19,0.051822987178499216,0.12437810945273632,1.2537617554059497,CREB1_pDS269,4.473474341192788
GSN,0.011235409723600459,0.26865671641791045,0.5952591283728405,CREB1_pDS269,0.0435159500693481
PDCL,0.025025122034728533,0.0945273631840796,1.4804766313841478,CREB1_pDS269,0.1754507628294036
HSPA5,0.025689949814161898,0.6368159203980099,-0.49459265202788916,CREB1_pDS269,1.1601941747572817
ZBTB43,0.004721128687720342,0.835820895522388,-1.0566232345060567,CREB1_pDS269,0.1132108183079056
STXBP1,0.0035844640718208447,0.5024875621890548,-0.41791615490332706,CREB1_pDS269,0.0292995839112343
GOLGA2,0.04154793953545776,0.04975124378109453,2.1025963252170907,CREB1_pDS269,0.0292995839112343
SET,0.03507390085596787,0.3383084577114428,0.17832307287869928,CREB1_pDS269,4.877947295423024
LRRC8A,0.0033356428517311272,0.9253731343283582,-1.0822859111051566,CREB1_pDS269,0.0899791955617198
FNBP1,0.011091225774151392,0.46766169154228854,0.029595266134810835,CREB1_pDS269,0.1144244105409154
RP11-544A12.8,0.008049420232405237,0.6268656716417911,-0.4910058516105692,CREB1_pDS269,0.1362690707350901
AK8,0.00714421460113243,0.23880597014925373,0.6140261358638309,CREB1_pDS269,0.0185506241331484
SOHLH1,0.00022631508775773456,0.39800995024875624,-0.19014875884889645,CREB1_pDS269,0.002253814147018
RP11-432J22.2,8.192516622852117e-05,0.16417910447761194,0.9821664874515267,CREB1_pDS269,0.0019070735090152
NOTCH1,0.002063594824900854,0.7960199004975125,-0.8259307129002416,CREB1_pDS269,0.0279126213592233
SNHG7,0.013318984559104787,0.7860696517412935,-0.8690420884807808,CREB1_pDS269,0.6350554785020804
TUBB4B,0.031747155259257816,0.3582089552238806,0.07523059761375145,CREB1_pDS269,2.152045769764217
IDI1,0.047373087992751355,0.1044776119402985,1.3754460018174388,CREB1_pDS269,1.294729542302358
KLF6,0.01661887843187595,0.11442786069651742,1.1228312464947274,CREB1_pDS269,0.0996879334257975
AKR1C1,0.00016915436102592102,0.34328358208955223,-0.6083920095639095,CREB1_pDS269,0.0091886269070735
OPTN,5.457434380211037e-05,0.14925373134328357,1.029500966176196,CREB1_pDS269,0.0019070735090152
FAM107B,0.0007558657226585016,0.2736318407960199,0.4320519453002236,CREB1_pDS269,0.002253814147018
RP11-398C13.6,0.005269774902802318,0.7860696517412935,-0.6119342373993882,CREB1_pDS269,0.0254854368932038
VIM,0.09947622604687117,0.004975124378109453,4.355582608269575,CREB1_pDS269,3.1664355062413314
OTUD1,0.00015391089262876734,0.009950248756218905,3.23120879792393,CREB1_pDS269,0.0024271844660194
PTCHD3P1,0.0023104138297960126,0.9552238805970149,-0.9644323528239303,CREB1_pDS269,0.0563453536754507
CREM,0.049964405058496114,0.009950248756218905,3.255052799858585,CREB1_pDS269,0.4277045769764216
ZNF485,0.008967503286641032,0.25870646766169153,0.5735197460671447,CREB1_pDS269,0.0292995839112343
ZNF32,0.009297972057607228,0.5323383084577115,-0.3820960515226088,CREB1_pDS269,0.0292995839112343
PARG,0.007387769165686374,0.42786069651741293,-0.04899002374480129,CREB1_pDS269,0.0598127600554785
NCOA4,0.010968841928700323,0.736318407960199,-0.6907533592670873,CREB1_pDS269,0.27375173370319
LINC00843,8.040433450376758e-05,0.14925373134328357,-0.24431933042202106,CREB1_pDS269,0.0055478502080443
FAM21A,0.00023633303372742423,0.30845771144278605,-0.1368393298864472,CREB1_pDS269,0.0055478502080443
ASAH2,7.624037977924355e-05,0.1044776119402985,1.2839323122112882,CREB1_pDS269,0.0292995839112343
RP11-50E11.3,0.00045084813685777967,0.14427860696517414,-0.05668162866496446,CREB1_pDS269,0.0034674063800277
IPMK,0.0011212975734736638,0.8855721393034826,-0.8137019158499643,CREB1_pDS269,0.0136962552011095
CDK1,0.01401185633081948,0.9800995024875622,-1.3812063306458477,CREB1_pDS269,0.9956657420249652
ARID5B,0.007157855101935023,0.8258706467661692,-0.9371470318200823,CREB1_pDS269,0.1653952843273231
JMJD1C,0.012562306278346255,0.5572139303482587,-0.38557183145854257,CREB1_pDS269,0.2345700416088765
JMJD1C-AS1,0.0003821154783215516,0.8955223880597015,-0.885298964696903,CREB1_pDS269,0.01751040221914
TET1,0.011999148291509875,0.5472636815920398,-0.31113263940758984,CREB1_pDS269,0.0292995839112343
UNC5B,0.00015367240876446644,0.01990049751243781,2.297100763235077,CREB1_pDS269,0.0026005547850208
DDIT4,0.008663861911998494,0.8009950248756219,-0.8826576286735482,CREB1_pDS269,0.1546463245492371
DNAJC9-AS1,0.00010392866943631255,0.8159203980099502,-0.2772847516456593,CREB1_pDS269,0.006761442441054
RP11-152N13.5,0.0064042027998704835,0.572139303482587,-0.3331254366138922,CREB1_pDS269,0.0554785020804438
PLAU,0.0007089651570718472,0.7562189054726368,-0.6912075466251162,CREB1_pDS269,0.0032940360610263
KAT6B,0.006247927783069737,0.5124378109452736,-0.11719683776526113,CREB1_pDS269,0.04750346740638
DUSP13,0.026633318967110006,0.029850746268656716,2.6737350580068795,CREB1_pDS269,0.084257975034674
RPS24,0.03137377802443541,0.18407960199004975,0.7004432726192787,CREB1_pDS269,21.531553398058257
PPIF,0.02551785517221165,0.5223880597014925,-0.32810915802263124,CREB1_pDS269,1.2605755894590849
CCSER2,0.002766699757594233,0.8855721393034826,-1.226868075102988,CREB1_pDS269,0.0748959778085991
RP11-77P6.2,0.005351114313299814,0.0945273631840796,2.0884246036125425,CREB1_pDS269,0.0086685159500693
IFIT3,0.00012000602425749959,0.19402985074626866,0.933379966026157,CREB1_pDS269,0.0026005547850208
RP11-80H5.2,9.035166694741082e-05,0.3582089552238806,0.281024472562008,CREB1_pDS269,0.0024271844660194
MARCH5,0.009495899708222014,0.7114427860696517,-0.7501531202714824,CREB1_pDS269,0.1917475728155339
LCOR,0.002716344843287407,0.7810945273631841,-0.9676085135958395,CREB1_pDS269,0.0346740638002773
PI4K2A,0.0046856351992849475,0.417910447761194,0.1742087603119449,CREB1_pDS269,0.031380027739251
DNMBP,0.00011752815137225963,0.3781094527363184,0.13681729202803217,CREB1_pDS269,0.0038141470180305
RP11-179B2.2,0.005462766354875716,0.34328358208955223,0.897390813516169,CREB1_pDS269,0.0124826629680998
PDZD7,0.00047176748164718264,0.8159203980099502,-0.9275072590030442,CREB1_pDS269,0.002253814147018
SFXN3,4.982042743892144e-05,0.36318407960199006,0.3131835568846379,CREB1_pDS269,0.0029472954230235
NFKB2,0.0016446149502470167,0.43781094527363185,-0.40791663487486346,CREB1_pDS269,0.0168169209431345
PSD,0.0002180708125822497,0.29850746268656714,-0.21006470152743614,CREB1_pDS269,0.0091886269070735
TAF5,0.004846502596408178,0.7761194029850746,-0.9118776628169826,CREB1_pDS269,0.0891123439667129
USMG5,0.026829331520262862,0.681592039800995,-0.4532737988509087,CREB1_pDS269,2.457697642163662
RP11-451M19.3,0.00012269763278795212,0.5671641791044776,-0.27740320524074774,CREB1_pDS269,0.0020804438280166
SMNDC1,0.010645674456059469,0.6766169154228856,-0.657682104547813,CREB1_pDS269,0.1998959778085991
DUSP5,0.003827582109374881,0.5920398009950248,-0.3673150526510756,CREB1_pDS269,0.01751040221914
VTI1A,0.016586294792989845,0.17412935323383086,0.7152342991520348,CREB1_pDS269,0.1177184466019417
TCF7L2,0.00940618809323537,0.24378109452736318,0.4397778260032659,CREB1_pDS269,0.0554785020804438
FAM160B1,0.00016166357471837653,0.746268656716418,-0.8453814881709614,CREB1_pDS269,0.0119625520110957
SLC18A2,6.824959737861363e-05,0.8258706467661692,-0.1616766429280249,CREB1_pDS269,0.0043342579750346
FAM45A,0.003550859289926127,0.8109452736318408,-0.934925373891406,CREB1_pDS269,0.0677877947295423
FAM24B,0.002107439594668929,0.9502487562189055,-1.0825589966552425,CREB1_pDS269,0.0722954230235783
MKI67,0.03821998912724578,0.18407960199004975,0.917844102805884,CREB1_pDS269,0.723127600554785
MIR202HG,0.006324430900226334,0.15920398009950248,0.8156971447870489,CREB1_pDS269,0.0104022191400832
IFITM2,0.046353984751989284,0.11442786069651742,1.1753918187785213,CREB1_pDS269,1.253120665742025
C11orf35,0.00011653868295115403,0.9353233830845771,-0.2885536046482286,CREB1_pDS269,0.0039875173370319
RP11-496I9.1,0.00010758351149002646,0.43283582089552236,0.09298568138980046,CREB1_pDS269,0.0026005547850208
IRF7,0.004622363856071001,0.6766169154228856,-0.14553476730755696,CREB1_pDS269,0.0292995839112343
BRSK2,0.004369493922584961,0.4975124378109453,0.443299503716882,CREB1_pDS269,0.0065880721220527
LSP1,0.0034989469153042943,0.9154228855721394,-1.5164061273045175,CREB1_pDS269,0.0083217753120665
SLC22A18,0.00014937540060268792,0.23383084577114427,-0.12613932194318664,CREB1_pDS269,0.0053744798890429
PHLDA2,0.03153286608332635,0.16417910447761194,0.9646008317827469,CREB1_pDS269,0.4984396671289875
ART5,7.79543519023217e-05,0.15422885572139303,0.9460085096735251,CREB1_pDS269,0.0031206657420249
RP11-23F23.2,4.386445398617422e-05,0.01990049751243781,2.4777959129733387,CREB1_pDS269,0.0017337031900138
HBD,0.03734023472108552,0.01990049751243781,2.59903384125904,CREB1_pDS269,0.2314493758668516
HBG1,0.1677217755618251,0.004975124378109453,11.79347996848057,CREB1_pDS269,29.423023578363384
HBG2,0.22569115755816457,0.004975124378109453,19.21084177170555,CREB1_pDS269,46.90117891816921
HBE1,0.019204123128237976,0.11442786069651742,1.3307750569076588,CREB1_pDS269,0.0695214979195561
NRIP3,0.006875827011209147,0.3482587064676617,0.07705262717041686,CREB1_pDS269,0.0435159500693481
DENND5A,0.006639865613019596,0.39303482587064675,0.27603612110744863,CREB1_pDS269,0.0364077669902912
TMEM41B,0.020068363492677183,0.1791044776119403,0.8777684199329981,CREB1_pDS269,0.145631067961165
RP11-540A21.2,0.0,1.0,0.0,CREB1_pDS269,0.0020804438280166
SBF2-AS1,0.004791726562855182,0.1890547263681592,1.535706956444281,CREB1_pDS269,0.0105755894590846
SBF2,0.0029532942704204286,0.4427860696517413,-0.1394582555587161,CREB1_pDS269,0.0149098474341192
ZBED5-AS1,0.0034410630858557126,0.5920398009950248,-0.18770280086967295,CREB1_pDS269,0.0213245492371705
CSNK2A3,0.00012441833736154235,0.09950248756218906,1.2860887215661438,CREB1_pDS269,0.0017337031900138
MICALCL,7.460889674897433e-05,0.04477611940298507,0.9395206579863622,CREB1_pDS269,0.0031206657420249
LINC00958,0.01318774177593792,0.8905472636815921,-1.0191600140073904,CREB1_pDS269,0.5936199722607489
CYP2R1,0.006854159944681941,0.3283582089552239,0.41142112846034956,CREB1_pDS269,0.0372746185852981
PIK3C2A,0.020332900771853325,0.024875621890547265,2.582499152223986,CREB1_pDS269,0.0601595006934812
LDHA,0.06325797131203303,0.004975124378109453,4.087837013157624,CREB1_pDS269,8.793515950069349
UEVLD,0.00041959945094479625,0.8706467661691543,-1.0124421498492708,CREB1_pDS269,0.0131761442441054
TMEM86A,7.070424973966994e-05,0.8308457711442786,-1.0630531512395645,CREB1_pDS269,0.0046809986130374
ANO5,8.616017549782832e-05,0.9054726368159204,-1.1111352444990634,CREB1_pDS269,0.0031206657420249
MUC15,0.0007353823728693641,0.6517412935323383,-0.7050594510805425,CREB1_pDS269,0.0097087378640776
CD59,0.01482956048775605,0.8756218905472637,-1.007841466963235,CREB1_pDS269,0.7482662968099861
LMO2,0.03708118118440409,0.27860696517412936,0.4108034818945648,CREB1_pDS269,1.6092233009708738
PRR5L,0.00031661868584819205,0.9601990049751243,-0.815803387851538,CREB1_pDS269,0.0140429958391123
TRAF6,0.006663490833863845,0.43781094527363185,0.20263156460701653,CREB1_pDS269,0.0317267683772538
RAG1,0.0004841280990141127,0.4129353233830846,-0.6159209279921203,CREB1_pDS269,0.0062413314840499
C11orf74,0.009553596642888143,0.29850746268656714,0.4239642572132857,CREB1_pDS269,0.0634535367545076
C11orf96,0.0021123249230549125,0.5771144278606966,-0.6402972503714023,CREB1_pDS269,0.0195908460471567
ALX4,7.033483083603577e-05,0.5920398009950248,-0.1941372869144231,CREB1_pDS269,0.0024271844660194
CD82,0.00020218819027559434,0.7263681592039801,-0.3899500231855439,CREB1_pDS269,0.0104022191400832
SLC35C1,0.005731104343939024,0.8407960199004975,-0.7589862755967176,CREB1_pDS269,0.0490638002773925
RP11-702F3.3,4.1161308284954335e-05,0.6567164179104478,-0.46130274773413527,CREB1_pDS269,0.0034674063800277
CREB3L1,0.00020527098426790407,0.06965174129353234,0.09230213213467231,CREB1_pDS269,0.004507628294036
MDK,0.02703194448078178,0.6716417910447762,-0.5711151401085461,CREB1_pDS269,4.271844660194175
C11orf49,0.006943094196624779,0.6616915422885572,-0.6468268630259583,CREB1_pDS269,0.1281206657420249
SPI1,0.020024539584234367,0.3482587064676617,0.18032453643673338,CREB1_pDS269,0.3257628294036061
