gene,W_observed,S2,perturbation,target_gene
ARID5A,0.025001241696044153,0.06903416321291017,DDIT3_pDS263,DDIT3
LMAN2L,0.007402927317159869,0.010783102158106333,DDIT3_pDS263,DDIT3
SEMA4C,0.003834804232762138,0.0012535101642132437,DDIT3_pDS263,DDIT3
FAM178B,0.02505572867113483,0.0821790403400767,DDIT3_pDS263,DDIT3
LINC01125,0.00016582929364539217,0.011281591477919706,DDIT3_pDS263,DDIT3
MGAT4A,0.00022509929693688473,0.012153231948246572,DDIT3_pDS263,DDIT3
C2orf15,4.268792702495205e-05,0.003963947189085298,DDIT3_pDS263,DDIT3
LYG1,0.0008875218074042056,0.006267550821066218,DDIT3_pDS263,DDIT3
LONRF2,0.00906187304541531,0.050046305003134596,DDIT3_pDS263,DDIT3
IL18R1,0.0002954848398874845,0.01378861180634568,DDIT3_pDS263,DDIT3
SLC9A2,0.005923646690761901,0.013788611806345937,DDIT3_pDS263,DDIT3
RP11-332H14.2,0.023764203471121025,0.07901092429775478,DDIT3_pDS263,DDIT3
AC108868.6,0.0003018915017262562,0.003760530492639731,DDIT3_pDS263,DDIT3
SULT1C4,3.094739161164577e-05,0.0017727310748029018,DDIT3_pDS263,DDIT3
MIR4435-1HG,0.01873814141918814,0.06063673220399498,DDIT3_pDS263,DDIT3
RP11-181E10.3,0.006011846250282807,0.03893960273517754,DDIT3_pDS263,DDIT3
TMEM87B,0.0018481248920692494,0.016295632134772167,DDIT3_pDS263,DDIT3
SLC20A1,0.01490924149247546,0.03306986938775228,DDIT3_pDS263,DDIT3
NT5DC4,0.012609975593982081,0.05139391673274338,DDIT3_pDS263,DDIT3
PAX8,0.0001523813643443139,0.012535101642132467,DDIT3_pDS263,DDIT3
DPP10,0.0006939242008762288,0.0012535101642129872,DDIT3_pDS263,DDIT3
AC093901.1,5.176321128864075e-05,0.0025070203284264874,DDIT3_pDS263,DDIT3
RALB,0.01020915319945982,0.020559095307197274,DDIT3_pDS263,DDIT3
RP5-935K16.1,0.007280346316623716,0.011281591477919193,DDIT3_pDS263,DDIT3
HNMT,0.0027477731548735526,0.001253510164213254,DDIT3_pDS263,DDIT3
SPOPL,0.0002192615715781888,0.006267550821066218,DDIT3_pDS263,DDIT3
MMADHC,0.023029400918496444,0.061728216802212015,DDIT3_pDS263,DDIT3
RBM43,0.007736568243928289,0.027059565462369324,DDIT3_pDS263,DDIT3
NEB,5.345693838170524e-05,0.0017727310748029018,DDIT3_pDS263,DDIT3
AC009506.1,0.007283867637067947,0.016295632134772423,DDIT3_pDS263,DDIT3
PSMD14,0.03982006367271377,0.05631037775351916,DDIT3_pDS263,DDIT3
SCN9A,0.006956398393678995,0.02883073377690486,DDIT3_pDS263,DDIT3
LRP2,1.6174439391503946e-05,0.01253510164213268,DDIT3_pDS263,DDIT3
SSB,0.02333010867224052,0.010636386448817453,DDIT3_pDS263,DDIT3
AC007405.4,0.0016715795896065286,0.02025107646511988,DDIT3_pDS263,DDIT3
GAD1,0.020517891561623508,0.10636386448817449,DDIT3_pDS263,DDIT3
AC068039.4,0.00023300905776294507,0.010709995537831623,DDIT3_pDS263,DDIT3
AC078883.3,0.00022686034710350485,0.005605867875335484,DDIT3_pDS263,DDIT3
AC093818.1,0.0051640643617424445,0.010636386448817235,DDIT3_pDS263,DDIT3
CDCA7,0.02699447264756608,0.07927894378171124,DDIT3_pDS263,DDIT3
NFE2L2,0.02258638910745016,0.09317384138328375,DDIT3_pDS263,DDIT3
TTC30B,0.00020167848103049802,0.002802933937667743,DDIT3_pDS263,DDIT3
RP11-438L19.1,0.005245484133751217,0.0200561626274119,DDIT3_pDS263,DDIT3
AC008174.3,0.0004239954223948443,0.007927894378171324,DDIT3_pDS263,DDIT3
AC097500.2,8.364392187470221e-05,0.003963947189085565,DDIT3_pDS263,DDIT3
TFPI,0.014709036174305351,0.06323707201788517,DDIT3_pDS263,DDIT3
COL5A2,0.00020521196921067367,0.003963947189085566,DDIT3_pDS263,DDIT3
ANKAR,0.00030073952318192737,0.0028029339376677426,DDIT3_pDS263,DDIT3
RP11-647K16.1,0.00013950325753418443,0.0017727310748029026,DDIT3_pDS263,DDIT3
AC093388.3,0.0037652550072132317,0.011891841567256785,DDIT3_pDS263,DDIT3
SDPR,0.002554914500016056,0.021309672791625284,DDIT3_pDS263,DDIT3
SLC39A10,0.010183165079741539,0.05827137194531643,DDIT3_pDS263,DDIT3
STK17B,0.01126065424300989,0.025350674198143904,DDIT3_pDS263,DDIT3
AC020571.3,6.56894390957225e-05,0.01002808131370595,DDIT3_pDS263,DDIT3
HSPD1,0.037795199082046815,0.04598862127726753,DDIT3_pDS263,DDIT3
HSPE1,0.06030757997430185,0.007624804658224288,DDIT3_pDS263,DDIT3
KCTD18,0.005911514822276812,0.03885881509061107,DDIT3_pDS263,DDIT3
SGOL2,0.012134618815227868,0.04061837168542395,DDIT3_pDS263,DDIT3
RP11-469M7.1,7.868278807667872e-05,0.007521060985279462,DDIT3_pDS263,DDIT3
CLK1,0.010737405981103463,0.03547677371408701,DDIT3_pDS263,DDIT3
CFLAR,0.023979222062860267,0.07752532214754873,DDIT3_pDS263,DDIT3
CASP8,0.01926777474957729,0.027377075228407703,DDIT3_pDS263,DDIT3
STRADB,0.011045771626468586,0.03830904255509478,DDIT3_pDS263,DDIT3
RP11-686O6.2,0.0038541860306657108,0.015505064429509635,DDIT3_pDS263,DDIT3
ABI2,0.014177061312495604,0.03423712382651782,DDIT3_pDS263,DDIT3
CREB1,0.008047353476876719,0.03635179476218424,DDIT3_pDS263,DDIT3
AC096772.6,3.071815799449315e-05,0.0012535101642132437,DDIT3_pDS263,DDIT3
PTH2R,0.0009801405798409797,0.038858815090610815,DDIT3_pDS263,DDIT3
KANSL1L,9.119202862908232e-05,0.008408801813003224,DDIT3_pDS263,DDIT3
MREG,0.008305249935729328,0.028666766188812615,DDIT3_pDS263,DDIT3
RP11-566E18.3,0.0060627599268472535,0.01378861180634568,DDIT3_pDS263,DDIT3
IGFBP2,0.025791209332467837,0.08806745280803462,DDIT3_pDS263,DDIT3
C2orf62,0.00011513963576241114,0.001253510164213256,DDIT3_pDS263,DDIT3
RP11-378A13.2,0.0036910019879603205,0.00840880181300323,DDIT3_pDS263,DDIT3
RQCD1,0.013718285500491437,0.045421369330249754,DDIT3_pDS263,DDIT3
STK36,0.0012278545280131575,0.05014040656853026,DDIT3_pDS263,DDIT3
FEV,0.008604842242873173,0.020212244067998646,DDIT3_pDS263,DDIT3
PTPRN,0.0003944202269076981,0.0025070203284264874,DDIT3_pDS263,DDIT3
GMPPA,0.031042693119835665,0.024976013082936434,DDIT3_pDS263,DDIT3
INHA,0.004670509683894116,0.005605867875335714,DDIT3_pDS263,DDIT3
RP11-16P6.1,6.740418076984855e-05,0.005318193224408888,DDIT3_pDS263,DDIT3
NCL,0.041975421123120735,0.06099843726579482,DDIT3_pDS263,DDIT3
PTMA,0.010037322979412937,0.046447583960224526,DDIT3_pDS263,DDIT3
PER2,0.0002817274737399218,0.009790227353792065,DDIT3_pDS263,DDIT3
ANO7,0.005793982412188865,9.013887592422956e-18,DDIT3_pDS263,DDIT3
NEU4,0.00018542667640948692,0.0012535101642135,DDIT3_pDS263,DDIT3
ITPR1,0.01152285985709861,0.04313240863242587,DDIT3_pDS263,DDIT3
BHLHE40-AS1,0.00011534857769458995,0.015094261197851476,DDIT3_pDS263,DDIT3
BHLHE40,0.017843148591789253,0.04320520599837116,DDIT3_pDS263,DDIT3
SETD5-AS1,0.03654253799984814,0.10617164493325089,DDIT3_pDS263,DDIT3
PRRT3,0.0016721791981801043,0.005318193224408525,DDIT3_pDS263,DDIT3
IRAK2,0.0005387394134449639,0.003963947189085566,DDIT3_pDS263,DDIT3
GHRL,8.915891504799953e-05,0.0046902055653247334,DDIT3_pDS263,DDIT3
GHRLOS,3.234152407390125e-05,0.003760530492639762,DDIT3_pDS263,DDIT3
FBLN2,0.0001502078659564821,0.005014040656852975,DDIT3_pDS263,DDIT3
LSM3,0.06323559710018187,0.06050702781546324,DDIT3_pDS263,DDIT3
SH3BP5-AS1,8.696574525921803e-06,0.0012535101642135,DDIT3_pDS263,DDIT3
ANKRD28,0.005193583360082798,0.013845472302449098,DDIT3_pDS263,DDIT3
KAT2B,0.007418283112945135,0.06184265792450183,DDIT3_pDS263,DDIT3
UBE2E1-AS1,2.0849096512050088e-05,0.003963947189085566,DDIT3_pDS263,DDIT3
RP11-317L10.1,0.0021603728906425,0.003760530492639768,DDIT3_pDS263,DDIT3
SLC4A7,0.014236572955352182,0.059512036996270716,DDIT3_pDS263,DDIT3
GPD1L,0.005658966544227664,0.020405667078615134,DDIT3_pDS263,DDIT3
CMTM6,0.05463022886995159,0.12938508219438358,DDIT3_pDS263,DDIT3
DYNC1LI1,0.06659126489670947,0.055636650075451946,DDIT3_pDS263,DDIT3
TMPPE,0.000129657497480009,2.5639502485114184e-16,DDIT3_pDS263,DDIT3
RP11-129K12.4,0.0001350023417164763,0.006391672787810229,DDIT3_pDS263,DDIT3
RP11-259K5.2,0.00010526615744680867,0.0113510173115208,DDIT3_pDS263,DDIT3
TTC21A,5.7666405261934444e-05,0.0037605304926394746,DDIT3_pDS263,DDIT3
CSRNP1,0.0035669244995738887,0.07280077966144304,DDIT3_pDS263,DDIT3
EIF1B,0.04220870113483345,0.08147816067386165,DDIT3_pDS263,DDIT3
RP4-613B23.1,8.391889394255398e-05,0.01070999553783156,DDIT3_pDS263,DDIT3
CCDC13,0.0001807861533030437,0.012905677028707643,DDIT3_pDS263,DDIT3
ACKR2,0.0002573120275993822,0.012535101642132694,DDIT3_pDS263,DDIT3
SNRK,0.009718607833751605,0.008774571149492962,DDIT3_pDS263,DDIT3
LINC00694,0.0011819170231794776,0.014292214843479386,DDIT3_pDS263,DDIT3
CDCP1,0.00047572215783491873,0.008026381314342279,DDIT3_pDS263,DDIT3
TMEM158,0.005049903375648266,0.02394827806131102,DDIT3_pDS263,DDIT3
SACM1L,0.013426236085092557,0.044158442852373504,DDIT3_pDS263,DDIT3
FYCO1,0.002861355052733184,0.005014040656852975,DDIT3_pDS263,DDIT3
CCRL2,0.006548455961081632,0.08681858815586187,DDIT3_pDS263,DDIT3
LRRC2,0.0002998951282454135,0.0028029339376676415,DDIT3_pDS263,DDIT3
CSPG5,0.0028768409028936477,0.011281591477919193,DDIT3_pDS263,DDIT3
COL7A1,0.00033251704604208307,0.007624804658224391,DDIT3_pDS263,DDIT3
IP6K2,0.023549645386233466,0.08349732729814886,DDIT3_pDS263,DDIT3
PRKAR2A-AS1,0.00010121022722727297,0.0035454621496058044,DDIT3_pDS263,DDIT3
KLHDC8B,0.03350636046240791,0.12414181436307596,DDIT3_pDS263,DDIT3
FAM212A,0.026673500014438925,0.05079423644068781,DDIT3_pDS263,DDIT3
UBA7,0.00010709214405828754,0.005605867875335484,DDIT3_pDS263,DDIT3
MANF,0.03813650948270275,0.12969439143142805,DDIT3_pDS263,DDIT3
PPM1M,0.002122160661980081,0.010783102158106248,DDIT3_pDS263,DDIT3
ARHGEF3,0.0006195108045897022,0.011281591477919193,DDIT3_pDS263,DDIT3
ARF4,0.04056892975107669,0.10354934805061412,DDIT3_pDS263,DDIT3
PSMD6-AS2,8.724398964455084e-05,0.007309157467227232,DDIT3_pDS263,DDIT3
MAGI1,9.20550249566983e-05,0.01378861180634568,DDIT3_pDS263,DDIT3
EOGT,0.0024945458501779753,0.011891841567256629,DDIT3_pDS263,DDIT3
LMOD3,3.617720882648779e-05,0.0035454621496058035,DDIT3_pDS263,DDIT3
RYBP,0.0181144712339652,0.07538798130915658,DDIT3_pDS263,DDIT3
GXYLT2,0.005320812389066442,0.007624804658224291,DDIT3_pDS263,DDIT3
PPP4R2,0.047932595947997904,0.13096631964049107,DDIT3_pDS263,DDIT3
ZNF654,0.00015431607863103735,0.007624804658224391,DDIT3_pDS263,DDIT3
CRYBG3,0.0001340172194166839,0.010106122033999214,DDIT3_pDS263,DDIT3
FILIP1L,0.005898600302560484,0.05015607299808567,DDIT3_pDS263,DDIT3
TMEM45A,8.126925155959044e-05,0.003760530492639762,DDIT3_pDS263,DDIT3
TRMT10C,0.06683683407238106,0.08897273510878238,DDIT3_pDS263,DDIT3
CD47,0.0482470049329561,0.06761987355428194,DDIT3_pDS263,DDIT3
CD96,0.0002591545978715217,0.00531819322440873,DDIT3_pDS263,DDIT3
C3orf52,0.000320614119998897,0.011891841567256782,DDIT3_pDS263,DDIT3
KIAA2018,0.01297836279283437,0.033844774433757836,DDIT3_pDS263,DDIT3
CD80,0.00010519991551437585,0.003760530492639987,DDIT3_pDS263,DDIT3
MYLK-AS1,0.011014660096763136,0.020405667078614884,DDIT3_pDS263,DDIT3
KALRN,0.014686279418067003,0.04067635654247555,DDIT3_pDS263,DDIT3
KLF15,0.012154784015294223,0.02883073377690486,DDIT3_pDS263,DDIT3
RP11-723O4.9,0.0003586433447866077,0.0035454621496058014,DDIT3_pDS263,DDIT3
RP11-434H6.7,0.0001763756921964811,0.00469020556532471,DDIT3_pDS263,DDIT3
HMCES,0.03229144973134695,0.10264250699210668,DDIT3_pDS263,DDIT3
H1FX,0.030476282112345533,0.10603836573929352,DDIT3_pDS263,DDIT3
TMCC1-AS1,0.0034144853505212497,0.0012535101642132437,DDIT3_pDS263,DDIT3
RP11-77P16.4,0.00018423088068218716,0.0063916727878103215,DDIT3_pDS263,DDIT3
NEK11,9.605361594867483e-05,0.0050140406568532315,DDIT3_pDS263,DDIT3
MSL2,0.0033587822258516636,0.010336709619673248,DDIT3_pDS263,DDIT3
RP11-102M11.2,0.00011001764038840784,0.005168354809836583,DDIT3_pDS263,DDIT3
SLC35G2,0.006357073786949086,0.03739580299030194,DDIT3_pDS263,DDIT3
ZBTB38,0.02426525961538842,0.10047648320241225,DDIT3_pDS263,DDIT3
TFDP2,0.01579708052254826,0.043296030580419496,DDIT3_pDS263,DDIT3
TRPC1,0.006052255331243597,0.01504212197055918,DDIT3_pDS263,DDIT3
C3orf58,0.013707652072001881,0.029900881582090755,DDIT3_pDS263,DDIT3
RP11-538P18.2,0.007677402417033589,0.03133775410533135,DDIT3_pDS263,DDIT3
TRIM59,0.0021426170750996317,0.045438662827670416,DDIT3_pDS263,DDIT3
RP11-16N11.2,2.6696611009697173e-05,0.0012535101642132437,DDIT3_pDS263,DDIT3
SKIL,0.009480279470322872,0.029370682061376843,DDIT3_pDS263,DDIT3
CLDN11,5.292728185936197e-05,0.006267550821066442,DDIT3_pDS263,DDIT3
RPL22L1,0.03802821057945223,0.05569310534119487,DDIT3_pDS263,DDIT3
TNIK,0.009883867035497363,0.03060208306871317,DDIT3_pDS263,DDIT3
FNDC3B,0.0013251227294827678,0.06312515891314073,DDIT3_pDS263,DDIT3
TNFSF10,0.002505968520483178,0.04013190657171153,DDIT3_pDS263,DDIT3
RP11-114M1.1,9.579577305026525e-05,0.0012535101642135,DDIT3_pDS263,DDIT3
KCNMB3,0.001400768658668424,0.0062675508210662395,DDIT3_pDS263,DDIT3
MFN1,0.008401472722317388,0.043531287650767164,DDIT3_pDS263,DDIT3
KLHL24,0.013369209198485638,0.04136583541903755,DDIT3_pDS263,DDIT3
FAM131A,0.00018479129074880867,0.0025070203284267437,DDIT3_pDS263,DDIT3
C3orf70,0.0022036481330828146,0.015249609316448753,DDIT3_pDS263,DDIT3
DNAJB11,0.04282221998015708,0.10521274671080476,DDIT3_pDS263,DDIT3
RFC4,0.0419794465435647,0.04166860861156113,DDIT3_pDS263,DDIT3
RP11-573D15.2,8.391960842775552e-05,0.0012535101642132437,DDIT3_pDS263,DDIT3
HES1,0.042412563480979736,0.12550760738359254,DDIT3_pDS263,DDIT3
FAM43A,0.0019081534986455113,0.013788611806345786,DDIT3_pDS263,DDIT3
AC069513.4,8.860176600975351e-05,0.004519595171386161,DDIT3_pDS263,DDIT3
RP11-480A16.1,0.0019918245175524936,0.004519595171386022,DDIT3_pDS263,DDIT3
PIGZ,0.00024105597661490565,0.010336709619673088,DDIT3_pDS263,DDIT3
LMLN,0.005467253691584572,0.014618314934454119,DDIT3_pDS263,DDIT3
CPLX1,0.0072859464296545955,0.017459376276559142,DDIT3_pDS263,DDIT3
RP11-20I20.4,0.00020110265678944462,0.007927894378171324,DDIT3_pDS263,DDIT3
RP11-572O17.1,0.007789855432946184,0.053314721295349046,DDIT3_pDS263,DDIT3
LYAR,0.03837905183667323,0.02656140417169034,DDIT3_pDS263,DDIT3
ZBTB49,0.00463231735660776,0.015855788756342405,DDIT3_pDS263,DDIT3
S100P,6.725560003006688e-05,0.004519595171386162,DDIT3_pDS263,DDIT3
KIAA0232,0.013712893404770929,0.05494036524051117,DDIT3_pDS263,DDIT3
CPEB2,0.0001199859950078947,0.003760530492639731,DDIT3_pDS263,DDIT3
PGM2,0.04002086157166769,0.12159694714961257,DDIT3_pDS263,DDIT3
RPL9,0.028693902230766483,0.050281228708571254,DDIT3_pDS263,DDIT3
UGDH,0.006074076383312029,0.003963947189085542,DDIT3_pDS263,DDIT3
SMIM14,0.014944934089442252,0.06392901837487594,DDIT3_pDS263,DDIT3
RHOH,0.0263219541683464,0.06064968738675318,DDIT3_pDS263,DDIT3
RP11-121C2.2,0.00028879090867078735,0.007309157467227293,DDIT3_pDS263,DDIT3
RASL11B,0.0030110407778474106,0.017815726811465118,DDIT3_pDS263,DDIT3
CHIC2,0.009625048819361342,0.022597975856930783,DDIT3_pDS263,DDIT3
REST,0.00967355131181234,0.038879027739619085,DDIT3_pDS263,DDIT3
UBA6-AS1,0.01292355421854931,0.04543866282767044,DDIT3_pDS263,DDIT3
AREG,0.0005501577069299475,0.003545462149605807,DDIT3_pDS263,DDIT3
CCNG2,0.005487627311309151,0.005014040656852975,DDIT3_pDS263,DDIT3
ANXA3,0.02564943114655311,0.06397815675136614,DDIT3_pDS263,DDIT3
LINC01094,0.00017526644310973446,0.016864254488510866,DDIT3_pDS263,DDIT3
RP11-109G23.3,0.0035983495297713807,0.010336709619673222,DDIT3_pDS263,DDIT3
LINC01088,8.864998073279902e-05,0.007090924299211609,DDIT3_pDS263,DDIT3
ANTXR2,0.006683730831696853,0.1015343233012735,DDIT3_pDS263,DDIT3
RP11-127B20.2,0.00016822216077353263,0.002802933937667755,DDIT3_pDS263,DDIT3
HELQ,0.011636088777058544,0.028029339376677533,DDIT3_pDS263,DDIT3
AGPAT9,8.748233789879564e-05,0.0035454621496058044,DDIT3_pDS263,DDIT3
ARHGAP24,0.0047889069539466655,0.029074951413559345,DDIT3_pDS263,DDIT3
NAP1L5,0.0011465663115617193,0.09780592881371131,DDIT3_pDS263,DDIT3
GRID2,7.40153105359231e-05,0.0012535101642132437,DDIT3_pDS263,DDIT3
RP11-571L19.8,0.0004370501441512447,0.0116245750431398,DDIT3_pDS263,DDIT3
PPP3CA,0.011251501852936928,0.048951136768961255,DDIT3_pDS263,DDIT3
RP11-499E18.1,0.0040040347595946,0.0462781285103907,DDIT3_pDS263,DDIT3
SLC9B1,0.0020770772919732707,0.011351017311520897,DDIT3_pDS263,DDIT3
CENPE,0.041319687871617904,0.1068943608687911,DDIT3_pDS263,DDIT3
AC004069.2,0.0003231961909552259,0.0017727310748030859,DDIT3_pDS263,DDIT3
RPL34-AS1,0.005372411545780484,0.013558785514158485,DDIT3_pDS263,DDIT3
RPL34,0.04410636183209362,0.021309672791625336,DDIT3_pDS263,DDIT3
COL25A1,0.00010767128549472143,0.0017727310748029002,DDIT3_pDS263,DDIT3
PLA2G12A,0.051057906341714636,0.032591264269544576,DDIT3_pDS263,DDIT3
METTL14,0.007863219885491966,0.028169137447779553,DDIT3_pDS263,DDIT3
ANXA5,0.02237993168404685,0.08296873840763232,DDIT3_pDS263,DDIT3
CCNA2,0.05537321769583418,0.09534096458701082,DDIT3_pDS263,DDIT3
SLC7A11,0.005976594859950926,0.06268804205904543,DDIT3_pDS263,DDIT3
RAB33B,0.004275410736161591,0.006267550821066035,DDIT3_pDS263,DDIT3
MGST2,0.030800778692154796,0.12610710976549053,DDIT3_pDS263,DDIT3
MAML3,0.00548497602831777,0.03885881509061107,DDIT3_pDS263,DDIT3
RP11-673E1.1,8.043539921113958e-05,0.009039190342772294,DDIT3_pDS263,DDIT3
GYPB,0.03164652004812096,0.017727310748029138,DDIT3_pDS263,DDIT3
GYPA,0.024817478985602916,0.02167521699554578,DDIT3_pDS263,DDIT3
MMAA,4.222970988915989e-05,0.005605867875335518,DDIT3_pDS263,DDIT3
RPS3A,0.027887354732959363,0.06016848788223621,DDIT3_pDS263,DDIT3
FBXW7,0.010987215896762693,0.04304123878068112,DDIT3_pDS263,DDIT3
MIR4453,0.001663203694025308,0.013087030326421153,DDIT3_pDS263,DDIT3
FHDC1,0.0016788406617886666,0.08649220133071446,DDIT3_pDS263,DDIT3
PPID,0.035559630693456835,0.024881466321815954,DDIT3_pDS263,DDIT3
MSMO1,0.026904470311004725,0.05945920783628362,DDIT3_pDS263,DDIT3
HMGB2,0.07520694667771077,0.051393916732743385,DDIT3_pDS263,DDIT3
RP11-798M19.6,0.006724242957498697,0.025811354057415047,DDIT3_pDS263,DDIT3
RP11-367N14.2,4.241620298248727e-05,0.005318193224408525,DDIT3_pDS263,DDIT3
IRF2,0.006044418780138935,0.028830733776904732,DDIT3_pDS263,DDIT3
RP11-326I11.3,0.005393481919609159,0.01504212197055918,DDIT3_pDS263,DDIT3
CASP3,0.011254566574503818,0.03042184205504191,DDIT3_pDS263,DDIT3
CENPU,0.03415037723679167,0.06934075611979564,DDIT3_pDS263,DDIT3
ACSL1,0.0016079479997686626,0.007927894378171325,DDIT3_pDS263,DDIT3
ANKRD37,0.008425559093800265,0.019175018363430916,DDIT3_pDS263,DDIT3
RP11-138B4.1,3.8970073798160015e-05,0.009546448996542285,DDIT3_pDS263,DDIT3
RP11-43F13.3,0.0012569065858502127,0.006391672787810226,DDIT3_pDS263,DDIT3
SLC6A19,0.002932511783883068,0.032591264269544847,DDIT3_pDS263,DDIT3
CTD-2256P15.4,0.00012864615619104336,0.006391672787810273,DDIT3_pDS263,DDIT3
ROPN1L,0.0005825008422466131,0.0045195951713861565,DDIT3_pDS263,DDIT3
CTD-2165H16.4,0.0001519126110151284,0.005014040656853013,DDIT3_pDS263,DDIT3
ZNF622,0.035450426794296795,0.09279362462037423,DDIT3_pDS263,DDIT3
CTD-2203K17.1,6.147624844581311e-05,0.0025070203284265065,DDIT3_pDS263,DDIT3
LMBRD2,0.0051504337431013975,0.017815726811464924,DDIT3_pDS263,DDIT3
C5orf42,0.00018937515070904164,0.0030704602897148174,DDIT3_pDS263,DDIT3
RICTOR,0.008579931512331164,0.04718595888546373,DDIT3_pDS263,DDIT3
SEPP1,0.026272526037466645,0.032349306474319266,DDIT3_pDS263,DDIT3
CTD-2201E18.5,0.006700800927334763,0.019819735945427745,DDIT3_pDS263,DDIT3
ANXA2R,0.016657856227209417,0.05288565176471754,DDIT3_pDS263,DDIT3
HMGCS1,0.032623403966882646,0.05892831142368605,DDIT3_pDS263,DDIT3
C5orf28,0.006245964662891804,0.014181848598423382,DDIT3_pDS263,DDIT3
PPAP2A,0.00033484550768859387,0.010336709619673092,DDIT3_pDS263,DDIT3
ELOVL7,0.00011359732832355494,0.006267550821066218,DDIT3_pDS263,DDIT3
RP11-231G3.1,4.765258196118367e-05,0.011891841567256697,DDIT3_pDS263,DDIT3
CTD-2033C11.1,0.0003338260387257844,0.012153231948246586,DDIT3_pDS263,DDIT3
CCNB1,0.05292966313505981,0.09765318860236391,DDIT3_pDS263,DDIT3
MAP1B,0.05498217003699979,0.16294185712697323,DDIT3_pDS263,DDIT3
RP11-79P5.9,0.007794537794740348,0.002802933937667968,DDIT3_pDS263,DDIT3
HEXB,0.02154050075213749,0.059591192921741344,DDIT3_pDS263,DDIT3
GFM2,0.007405550033129519,0.021012659342211828,DDIT3_pDS263,DDIT3
CTD-2235C13.3,4.385436016638081e-05,0.003760530492639987,DDIT3_pDS263,DDIT3
COL4A3BP,0.016972372527273925,0.06234874375990589,DDIT3_pDS263,DDIT3
F2RL1,9.26704842067575e-05,0.009039190342772323,DDIT3_pDS263,DDIT3
SERINC5,0.005320525556103042,0.0062675508210660235,DDIT3_pDS263,DDIT3
ATP6AP1L,0.0002493429147756471,0.009546448996542289,DDIT3_pDS263,DDIT3
RP11-343L5.2,7.654207385411849e-05,0.0076248046582245415,DDIT3_pDS263,DDIT3
CTC-480C2.1,0.00012299162391233548,0.00792789437817108,DDIT3_pDS263,DDIT3
GPR98,0.006864658826350512,0.03133775410533135,DDIT3_pDS263,DDIT3
ANKRD32,0.015916948925609794,0.05892831142368589,DDIT3_pDS263,DDIT3
RHOBTB3,0.0852474435249338,0.06323707201788538,DDIT3_pDS263,DDIT3
ERAP2,0.00011535615958907443,0.0025070203284264874,DDIT3_pDS263,DDIT3
CTD-2007H13.3,1.2428202840823954e-06,0.0012535101642132437,DDIT3_pDS263,DDIT3
GIN1,0.0035107525593995894,0.026590966122043685,DDIT3_pDS263,DDIT3
TMEM232,9.84159947975324e-05,0.005014040656852975,DDIT3_pDS263,DDIT3
TSLP,0.00035777551330957096,0.005014040656852719,DDIT3_pDS263,DDIT3
STARD4,0.004702336984088171,0.038858815090610815,DDIT3_pDS263,DDIT3
DCP2,0.015475100543968069,0.04778159765312335,DDIT3_pDS263,DDIT3
MCC,0.0001410961619224359,0.008863655374014475,DDIT3_pDS263,DDIT3
PGGT1B,0.004447015232372598,0.010106122033999196,DDIT3_pDS263,DDIT3
FEM1C,0.0015930901557445823,0.023113585373265275,DDIT3_pDS263,DDIT3
TMED7,0.011278299935925806,0.04559400913664859,DDIT3_pDS263,DDIT3
DTWD2,0.0070008719477786365,0.010783102158106373,DDIT3_pDS263,DDIT3
DMXL1,0.014046725252285543,0.05541025381560432,DDIT3_pDS263,DDIT3
ZNF608,8.490474577279045e-05,0.011281591477919193,DDIT3_pDS263,DDIT3
MARCH3,0.0030166008567657026,0.010636386448817346,DDIT3_pDS263,DDIT3
FNIP1,0.016552371220262676,0.042619345583250354,DDIT3_pDS263,DDIT3
P4HA2,0.006856766150136922,0.02522640543900984,DDIT3_pDS263,DDIT3
PDLIM4,0.016199866987789035,0.03133775410533135,DDIT3_pDS263,DDIT3
SLC22A5,0.0047814018395911,0.01672391151190094,DDIT3_pDS263,DDIT3
KIF3A,0.0062115217262009095,0.033117349483112124,DDIT3_pDS263,DDIT3
LEAP2,0.006964138393591275,0.022563182955838385,DDIT3_pDS263,DDIT3
PPP2CA,0.03536343863530002,0.06519458040727742,DDIT3_pDS263,DDIT3
CDKL3,0.0019433663815284152,0.046379876075890274,DDIT3_pDS263,DDIT3
RP11-215P8.3,0.0001598535942639312,0.0025070203284265065,DDIT3_pDS263,DDIT3
SMAD5-AS1,4.492718994268582e-05,0.0037605304926394746,DDIT3_pDS263,DDIT3
REEP2,9.970425218549898e-05,0.005318193224408706,DDIT3_pDS263,DDIT3
EGR1,0.01577593323494234,0.004690205565324918,DDIT3_pDS263,DDIT3
TMEM173,0.001077519019159924,0.023113585373265178,DDIT3_pDS263,DDIT3
ANKHD1,0.011038125340646831,0.04836990213582466,DDIT3_pDS263,DDIT3
IK,0.02946262153736123,0.04067635654247552,DDIT3_pDS263,DDIT3
TAF7,0.01909972950144009,0.0661872359010345,DDIT3_pDS263,DDIT3
FCHSD1,0.004410251695767023,0.010709995537831802,DDIT3_pDS263,DDIT3
SPRY4,0.0026884852922141383,0.08408801813003276,DDIT3_pDS263,DDIT3
NR3C1,0.008574523564213149,0.023316636875800337,DDIT3_pDS263,DDIT3
ANXA6,0.03028073942815043,0.02535067419814415,DDIT3_pDS263,DDIT3
FAXDC2,0.0009703452673396814,0.01378861180634568,DDIT3_pDS263,DDIT3
