gene,S2,p_value_perm,n_peaks_on,n_peaks_off
ATP9B,0.6791529864636113,0.001996007984031936,3,4
PRAMEF1,0.6791529864636113,0.001996007984031936,4,4
TRBV17,0.679152986463611,0.001996007984031936,3,8
RP11-136I14.2,0.6791506836373127,0.001996007984031936,2,5
ABLIM3,0.6791506836373125,0.001996007984031936,3,4
RP11-554D20.1,0.6791506836373119,0.001996007984031936,2,6
CYP39A1,0.6791506836373119,0.001996007984031936,4,3
RP4-583P15.16,0.6791460779612886,0.001996007984031936,2,7
RP11-519M16.1,0.6791460779612882,0.001996007984031936,3,6
FANCD2OS,0.6791460779612882,0.001996007984031936,2,5
CSN3,0.679146077961288,0.001996007984031936,2,6
RRS1-AS1,0.679146077961288,0.001996007984031936,4,4
OR5AU1,0.679146077961288,0.001996007984031936,3,4
AQP4-AS1,0.6791437751115641,0.001996007984031936,2,3
IGLV3-32,0.6791414722540307,0.001996007984031936,3,4
EHF,0.6775806414782068,0.001996007984031936,3,2
IGHV1-2,0.6774305940641451,0.001996007984031936,2,6
KIAA0907,0.677412124393111,0.001996007984031936,3,5
RP11-478P10.1,0.6774028893687506,0.001996007984031936,2,3
KIR3DL3,0.6774028893687506,0.001996007984031936,4,2
BEND3,0.6774028893687498,0.001996007984031936,3,4
FOSB,0.6773959630178567,0.001996007984031936,3,2
IFI6,0.6773913454112483,0.001996007984031936,3,4
RPL3,0.6773913454112478,0.001996007984031936,6,3
GS1-519E5.1,0.677384418942315,0.001996007984031936,1,4
RP11-454C18.1,0.6773821101035993,0.001996007984031936,6,4
RP11-329B9.5,0.6773821101035993,0.001996007984031936,2,6
AC009411.2,0.6773821101035989,0.001996007984031936,2,4
C11orf63,0.6773774924025572,0.001996007984031936,2,4
TXNL4B,0.6773774924025572,0.001996007984031936,3,7
RP11-664H17.1,0.6773774924025566,0.001996007984031936,2,5
SUSD5,0.6773751835402312,0.001996007984031936,2,3
RP11-503D12.1,0.6757616731963357,0.001996007984031936,3,4
LINC01317,0.6756968674735118,0.001996007984031936,4,3
PCDHGC4,0.6756436295511057,0.001996007984031936,2,4
RPL34,0.6756274258724942,0.001996007984031936,3,4
RP5-907D15.3,0.6756227961786551,0.001996007984031936,5,3
CTB-12O2.1,0.6756227961786551,0.001996007984031936,4,3
LINC00315,0.6756158515784118,0.001996007984031936,2,3
AP006547.3,0.6756158515784118,0.001996007984031936,3,3
OSBPL1A,0.6756158515784115,0.001996007984031936,2,5
IGHV1-67,0.6756158515784113,0.001996007984031936,4,4
RP11-210G22.1,0.6756089069067844,0.001996007984031936,4,5
ACTL9,0.6756089069067842,0.001996007984031936,2,4
RP11-326C3.13,0.6756089069067842,0.001996007984031936,2,4
CRISPLD2,0.6756065920003786,0.001996007984031936,2,3
RP11-349P19.1,0.6756065920003783,0.001996007984031936,3,4
KRT17,0.6739586809685968,0.001996007984031936,3,5
PRKG1-AS1,0.6738820977873398,0.001996007984031936,3,3
RP11-1C8.6,0.6738472843731396,0.001996007984031936,4,3
RP11-70C1.1,0.6738472843731396,0.001996007984031936,2,5
MPP7,0.6738472843731391,0.001996007984031936,2,3
LIG3,0.6738472843731391,0.001996007984031936,4,7
TCEAL6,0.6738449634149095,0.001996007984031936,2,3
RP5-1177M21.1,0.6738449634149092,0.001996007984031936,2,3
TPCN2,0.6738449634149092,0.001996007984031936,3,4
TRADD,0.6738403214744663,0.001996007984031936,2,5
ITIH6,0.6738403214744658,0.001996007984031936,2,4
RACGAP1,0.6738380004922538,0.001996007984031936,2,2
ELK1,0.6738380004922533,0.001996007984031936,1,2
FBXO36,0.6721904070133643,0.001996007984031936,4,4
AC004535.2,0.6721531791802865,0.001996007984031936,3,6
PTAR1,0.6721461987320344,0.001996007984031936,4,2
RP11-408H1.3,0.6721345644905147,0.001996007984031936,4,4
PRR16,0.6721136223482802,0.001996007984031936,2,4
LINC01618,0.6720973335642896,0.001996007984031936,6,3
COX7A1,0.6720880255104763,0.001996007984031936,2,2
FLJ31104,0.6720856984768807,0.001996007984031936,3,3
RP11-21B23.2,0.6720856984768807,0.001996007984031936,3,5
AC108938.5,0.6720787173277513,0.001996007984031936,1,3
ADIPOR2,0.6720787173277509,0.001996007984031936,3,6
RP11-956E11.1,0.6720763902619262,0.001996007984031936,3,3
USP12-AS1,0.6720717361061039,0.001996007984031936,2,3
LANCL2,0.6720717361061037,0.001996007984031936,4,3
MAP3K9,0.6720717361061037,0.001996007984031936,2,4
AC007652.1,0.6720717361061037,0.001996007984031936,2,5
RP11-571I18.5,0.6720694090161065,0.001996007984031936,2,2
CCL24,0.6720670819180505,0.001996007984031936,4,6
CLDN22,0.670506110733071,0.001996007984031936,5,4
AC005863.1,0.6704198019495444,0.001996007984031936,4,2
ANKMY2,0.6703568128511005,0.001996007984031936,2,2
IPO7,0.6703451475537175,0.001996007984031936,3,4
AC000035.3,0.6703288157963344,0.001996007984031936,3,2
TMEM205,0.6703101504435123,0.001996007984031936,4,5
PELO,0.670310150443512,0.001996007984031936,3,5
FBXO30,0.6703101504435116,0.001996007984031936,4,4
FOXA2,0.6703078172378639,0.001996007984031936,3,3
SAMD12-AS1,0.6703078172378639,0.001996007984031936,4,4
GRPEL1,0.6703078172378635,0.001996007984031936,3,4
KRTAP5-9,0.6703031508022036,0.001996007984031936,2,3
TRDMT1,0.6703031508022029,0.001996007984031936,2,3
FBXO10,0.6703031508022026,0.001996007984031936,2,5
ATP5E,0.6687380622545015,0.001996007984031936,4,5
AMER3,0.6686819314217833,0.001996007984031936,2,3
AFF2,0.6686094221218613,0.001996007984031936,3,3
HNRNPLL,0.6685977263370401,0.001996007984031936,5,5
SRRM4,0.6685977263370393,0.001996007984031936,4,5
CCDC13-AS1,0.6685977263370393,0.001996007984031936,3,3
AGO3,0.6685883695618717,0.001996007984031936,3,2
TTLL9,0.6685766734087665,0.001996007984031936,3,4
AC009955.8,0.6685766734087659,0.001996007984031936,4,5
FXYD2,0.6685766734087659,0.001996007984031936,3,4
METTL17,0.6685766734087657,0.001996007984031936,3,3
FKBP5,0.6685719948902318,0.001996007984031936,1,5
SNX16,0.668569655618687,0.001996007984031936,3,5
RBM26,0.6685602984506586,0.001996007984031936,3,4
TTTY5,0.6685486018064528,0.001996007984031936,3,4
AL365181.2,0.6685486018064527,0.001996007984031936,3,4
CTD-3065B20.2,0.6685486018064521,0.001996007984031936,3,5
RP11-719J20.1,0.6685486018064521,0.001996007984031936,4,5
VN1R1,0.6685415837217014,0.001996007984031936,1,5
RP4-777L9.3,0.6685415837217014,0.001996007984031936,4,4
NHSL1,0.6685415837217007,0.001996007984031936,4,5
RP11-692D12.1,0.6685415837217007,0.001996007984031936,4,3
CTD-2586B10.1,0.6685392443437456,0.001996007984031936,5,3
CACTIN-AS1,0.6685392443437452,0.001996007984031936,2,2
RP11-235E17.2,0.6685345655632762,0.001996007984031936,3,3
STAU2,0.6685345655632754,0.001996007984031936,2,5
NCOR1,0.6668785598601142,0.001996007984031936,2,3
IGFL1,0.6667800538631221,0.001996007984031936,3,5
RP11-182J23.1,0.6667800538631221,0.001996007984031936,3,5
FRG2B,0.6667800538631221,0.001996007984031936,3,4
EFHD1,0.6667800538631218,0.001996007984031936,1,5
RHAG,0.6667730171636114,0.001996007984031936,2,5
RP11-53O19.3,0.6667730171636114,0.001996007984031936,3,4
PRIMA1,0.6667730171636114,0.001996007984031936,2,3
RP11-317N8.3,0.6667730171636114,0.001996007984031936,2,4
RP11-400N13.2,0.6667730171636111,0.001996007984031936,2,5
TTLL2,0.6667730171636111,0.001996007984031936,1,4
BET1,0.666765980389839,0.001996007984031936,1,3
RP11-429J17.2,0.6667636347820787,0.001996007984031936,2,3
RP11-91K8.5,0.6667636347820781,0.001996007984031936,4,4
RP11-347J14.8,0.6650985167937175,0.001996007984031936,3,1
RP11-398J5.1,0.6650538370916557,0.001996007984031936,2,4
DKFZP434A062,0.6650232650396167,0.001996007984031936,3,3
DBX2,0.665023265039616,0.001996007984031936,3,2
AC096554.1,0.6650115061838262,0.001996007984031936,3,3
KIF2B,0.6650044507705486,0.001996007984031936,2,6
FBXO16,0.6650044507705486,0.001996007984031936,2,4
RP11-563D10.1,0.6650044507705486,0.001996007984031936,3,3
ADAMDEC1,0.6650044507705479,0.001996007984031936,1,5
LINC00886,0.6649973952824152,0.001996007984031936,3,4
LINC01448,0.664995043436402,0.001996007984031936,1,3
RP4-799D16.1,0.6649926915820713,0.001996007984031936,2,2
RP11-49I11.1,0.6632854025473023,0.001996007984031936,2,5
MEDAG,0.663264180998499,0.001996007984031936,2,4
PHOX2B,0.6632476748799883,0.001996007984031936,1,3
COMTD1,0.6632429587706773,0.001996007984031936,3,5
RP11-476H24.1,0.6632429587706771,0.001996007984031936,3,6
PRTN3,0.6632358845438329,0.001996007984031936,2,5
UQCRB,0.6632335264514501,0.001996007984031936,3,5
MEOX1,0.6632335264514495,0.001996007984031936,2,3
HKDC1,0.6632288102415319,0.001996007984031936,1,5
RP11-101E13.5,0.6632288102415319,0.001996007984031936,3,4
CREG1,0.6632288102415317,0.001996007984031936,1,4
ZHX1,0.6615027834292777,0.001996007984031936,4,6
ACSS3,0.6614791403442294,0.001996007984031936,3,2
GS1-393G12.12,0.6614791403442292,0.001996007984031936,3,2
ENPP3,0.6614673184847988,0.001996007984031936,4,7
PAN3,0.6614673184847988,0.001996007984031936,2,3
AC006130.3,0.6614673184847986,0.001996007984031936,2,7
ATXN2L,0.6614673184847986,0.001996007984031936,4,3
AC092384.1,0.6614649540875587,0.001996007984031936,2,2
ZXDC,0.6614649540875585,0.001996007984031936,3,3
LCN12,0.6614649540875581,0.001996007984031936,3,4
RP4-564F22.6,0.6614578608451288,0.001996007984031936,4,4
DDX18,0.6614578608451288,0.001996007984031936,3,3
C11orf49,0.6598101675736673,0.001996007984031936,3,6
GNAT1,0.6597675002302983,0.001996007984031936,3,3
CTD-2081C10.1,0.6597272007611151,0.001996007984031936,1,3
TRPC3,0.6597177181753127,0.001996007984031936,4,2
AC058791.1,0.6597177181753121,0.001996007984031936,3,4
ATP2B4,0.6596987525947946,0.001996007984031936,2,3
RP11-710F7.2,0.6596987525947946,0.001996007984031936,1,5
RP11-314A20.2,0.6596987525947942,0.001996007984031936,3,4
KCNA4,0.6596987525947942,0.001996007984031936,1,4
HNF4A-AS1,0.6596916403615298,0.001996007984031936,3,3
CTB-187M2.1,0.6596916403615298,0.001996007984031936,3,5
RP11-16E18.3,0.6596916403615298,0.001996007984031936,2,3
CHL1-AS1,0.6596916403615293,0.001996007984031936,2,5
CDC42EP5,0.6580632912545755,0.001996007984031936,1,6
AC016722.4,0.6579658424742316,0.001996007984031936,3,4
EPB41,0.657949203435134,0.001996007984031936,1,5
SPAG8,0.6579373181495762,0.001996007984031936,4,3
KCNA5,0.6579206783890875,0.001996007984031936,1,2
SCUBE3,0.6561902228408295,0.001996007984031936,1,5
RP11-130L8.1,0.6561806891415213,0.001996007984031936,1,3
FAM131B,0.6561616213273441,0.001996007984031936,5,6
CPO,0.6561592378116111,0.001996007984031936,2,5
PRODH2,0.6561592378116109,0.001996007984031936,3,6
SPAG7,0.6561544707541712,0.001996007984031936,2,3
SYT3,0.6561544707541708,0.001996007984031936,2,4
EIF2AK2,0.6544289042671353,0.001996007984031936,2,5
RP11-531A24.7,0.6544217347613395,0.001996007984031936,3,4
AC129492.6,0.6543930559526677,0.001996007984031936,4,3
MORC4,0.6543834960704729,0.001996007984031936,1,2
RP5-952N6.1,0.6526340764009322,0.001996007984031936,2,6
RP11-174J11.1,0.6526316800020394,0.001996007984031936,1,4
TRDV1,0.652631680002039,0.001996007984031936,4,5
TP53INP2,0.6526244907525626,0.001996007984031936,3,5
RP11-663P9.1,0.6526173014238894,0.001996007984031936,1,4
RP11-989E6.3,0.6526149049633981,0.001996007984031936,2,3
EPHX3,0.6509688541814458,0.001996007984031936,4,2
CT47A7,0.650891968852784,0.001996007984031936,4,5
CCDC71L,0.6508847603875898,0.001996007984031936,3,4
ARHGAP28,0.6508751489764788,0.001996007984031936,3,4
RP11-838N2.3,0.6508631345129967,0.001996007984031936,3,5
IGLV2-33,0.6508559257284527,0.001996007984031936,2,3
AC005592.3,0.6508535227825283,0.001996007984031936,4,3
LINC01526,0.6508535227825281,0.001996007984031936,2,6
MSH5,0.6508463138915243,0.001996007984031936,1,2
LINC01140,0.6491572322954411,0.001996007984031936,4,2
RP11-542B15.1,0.6491066365057292,0.001996007984031936,4,2
ZNF75D,0.6490994082138261,0.001996007984031936,3,3
KIRREL3,0.6490945893078384,0.001996007984031936,1,4
SMYD4,0.6490801323752146,0.001996007984031936,3,5
MROH1,0.6490801323752142,0.001996007984031936,2,3
RP5-936J12.1,0.6490777228551384,0.001996007984031936,2,2
MYO3B,0.6473961058958997,0.001996007984031936,3,3
HMGXB3,0.647369531734094,0.001996007984031936,2,3
FAM81B,0.6473477884266643,0.001996007984031936,3,4
RP11-304F15.4,0.6473308764604038,0.001996007984031936,3,4
RP11-1008C21.1,0.6473260443888892,0.001996007984031936,3,4
TULP3,0.6473187962139856,0.001996007984031936,4,4
RP11-797A18.3,0.6473163801376497,0.001996007984031936,3,3
RESP18,0.647316380137649,0.001996007984031936,2,2
YIPF6,0.6473115479579227,0.001996007984031936,1,3
CSN2,0.6473115479579221,0.001996007984031936,2,4
RP11-702B10.1,0.6473091318545314,0.001996007984031936,2,3
STK33,0.6455502317265546,0.001996007984031936,3,4
CDKN2D,0.6455502317265542,0.001996007984031936,2,4
HYAL2,0.6455429636127757,0.001996007984031936,2,4
ZNHIT2,0.6455429636127755,0.001996007984031936,2,5
HMGCL,0.6455405408899979,0.001996007984031936,2,2
OTOG,0.6455381181581281,0.001996007984031936,1,1
TMEM196,0.6455381181581279,0.001996007984031936,2,2
IGHV1OR21-1,0.6437938140386175,0.001996007984031936,3,2
FREM3,0.6437889554190585,0.001996007984031936,4,3
FGF13-AS1,0.6437816674209667,0.001996007984031936,2,4
KRTAP4-4,0.6437816674209663,0.001996007984031936,1,3
RP11-351J23.2,0.6437816674209663,0.001996007984031936,2,4
GTSE1,0.6437816674209663,0.001996007984031936,3,3
ABCA4,0.6420325913118222,0.001996007984031936,1,5
MOG,0.642020411372958,0.001996007984031936,1,5
RP4-669L17.2,0.642020411372958,0.001996007984031936,3,5
SP2,0.6420131032987251,0.001996007984031936,1,4
AL138706.2,0.6420106672554943,0.001996007984031936,1,2
MYNN,0.6420057951413038,0.001996007984031936,2,5
DYRK4,0.6403813197441183,0.001996007984031936,3,2
BMP15,0.640381319744118,0.001996007984031936,4,3
RP5-940F7.2,0.6403031631032033,0.001996007984031936,3,3
HLA-DQB2,0.6402445393613508,0.001996007984031936,3,3
PEX14,0.6402445393613508,0.001996007984031936,2,4
NDN,0.6385421096073506,0.001996007984031936,2,3
SPAG11A,0.6385053693435898,0.001996007984031936,2,3
STX7,0.6385029199175049,0.001996007984031936,2,2
FANCL,0.6384833241705434,0.001996007984031936,4,4
UBE3C,0.6384833241705431,0.001996007984031936,4,4
SHISA5,0.6384759756103786,0.001996007984031936,2,3
HOXA-AS2,0.6384735260715284,0.001996007984031936,2,4
NRAV,0.6367589930591845,0.001996007984031936,2,5
IDH2,0.636700042990267,0.001996007984031936,2,4
LRRC72,0.6366975866189482,0.001996007984031936,2,5
LINC01605,0.6350250541236913,0.001996007984031936,2,4
IFITM3,0.634988110363954,0.001996007984031936,2,2
CCDC60,0.6349757952997217,0.001996007984031936,2,3
CADM3,0.6349708692071523,0.001996007984031936,3,1
KRT1,0.6349684061465358,0.001996007984031936,2,3
RP11-263K4.5,0.6349388486738727,0.001996007984031936,2,4
LINC01099,0.6349363854890416,0.001996007984031936,2,2
SZT2-AS1,0.6349363854890414,0.001996007984031936,2,3
RP11-34C15.2,0.6349314590907119,0.001996007984031936,2,5
TRGV2,0.634928995877213,0.001996007984031936,3,6
ZNF235,0.6333085937555042,0.001996007984031936,4,3
TBC1D15,0.6332073353101614,0.001996007984031936,2,4
MYO16,0.6331999255198578,0.001996007984031936,2,4
LILRB5,0.6331678154265027,0.001996007984031936,3,4
NUTM2A-AS1,0.6331628752676062,0.001996007984031936,2,3
SECTM1,0.6331628752676056,0.001996007984031936,2,3
GRM2,0.6331604051737032,0.001996007984031936,3,4
RP11-410N8.3,0.6315577528899341,0.001996007984031936,4,4
WDFY3-AS1,0.6314314455483371,0.001996007984031936,2,5
ZBED3,0.6314215380216348,0.001996007984031936,1,6
AC092168.3,0.6314141072745874,0.001996007984031936,1,4
AP001057.1,0.63140915339464,0.001996007984031936,3,4
TRAV1-2,0.631401722501843,0.001996007984031936,3,3
TIMM23,0.6314017225018427,0.001996007984031936,2,4
WIPI1,0.6313918145087389,0.001996007984031936,2,3
PRSS33,0.6296828364742956,0.001996007984031936,2,3
RP11-7K24.3,0.6296530308839502,0.001996007984031936,3,2
ASL,0.6296430953736317,0.001996007984031936,2,1
EFCAB9,0.6296406114715551,0.001996007984031936,3,4
PHF20,0.6296306757652598,0.001996007984031936,3,3
PDHA2,0.6296306757652593,0.001996007984031936,2,3
RP11-439E19.9,0.6279368300120695,0.001996007984031936,3,2
RP11-152P17.3,0.6278621061691683,0.001996007984031936,3,6
ZNF664,0.6278571242634389,0.001996007984031936,2,4
CTD-2192J16.22,0.6262958403718816,0.001996007984031936,3,4
EXT1,0.6262084332373901,0.001996007984031936,3,3
LINC00426,0.6261035285687462,0.001996007984031936,3,3
RNMTL1,0.6261035285687458,0.001996007984031936,3,4
ZP3,0.6244151429391419,0.001996007984031936,3,3
TTC37,0.6244001145957808,0.001996007984031936,3,2
NFS1,0.624360037245016,0.001996007984031936,2,5
EDN2,0.624347512545319,0.001996007984031936,1,4
C7orf57,0.6243349875943651,0.001996007984031936,3,5
RP11-775D22.2,0.6243274725031845,0.001996007984031936,2,5
RP11-334N17.1,0.6243274725031838,0.001996007984031936,1,4
MRPL20,0.6243249674526885,0.001996007984031936,2,3
LCE1D,0.6243199573215422,0.001996007984031936,2,5
RP11-225H22.4,0.6243199573215419,0.001996007984031936,2,3
THAP7,0.6226493417584033,0.001996007984031936,4,4
OR2T10,0.622619199465615,0.001996007984031936,4,4
DCAKD,0.622611663664408,0.001996007984031936,1,5
RP1-63M2.5,0.6225790074718046,0.001996007984031936,2,6
RP11-91I20.3,0.6225664469416156,0.001996007984031936,4,4
RP11-449P15.1,0.6225589105018621,0.001996007984031936,2,5
MAPK7,0.6225589105018621,0.001996007984031936,2,3
NEURL1B,0.6225513739708733,0.001996007984031936,2,3
AC024361.1,0.62082309898193,0.001996007984031936,3,1
PCGEM1,0.6208029451687664,0.001996007984031936,1,4
HHLA3,0.6207878293795149,0.001996007984031936,3,4
RP11-568A7.2,0.6207827907013063,0.001996007984031936,2,3
ZNF347,0.6207802713468651,0.001996007984031936,1,2
RP11-69C17.2,0.6193375211406259,0.001996007984031936,3,3
ZNF593,0.6191354699090387,0.001996007984031936,2,3
ZBTB7B,0.6190723153752988,0.001996007984031936,2,2
RP5-998N21.7,0.6190419989105457,0.001996007984031936,3,4
SFTA3,0.6190217871091864,0.001996007984031936,3,3
GLIS2,0.617260826940791,0.001996007984031936,3,4
C7orf50,0.6172532257213291,0.001996007984031936,4,4
OR5D18,0.6172506919607078,0.001996007984031936,2,2
RP4-569M23.5,0.6172506919607075,0.001996007984031936,2,3
RP11-930P14.2,0.6172456244082609,0.001996007984031936,2,3
IGKV4-1,0.6172456244082607,0.001996007984031936,2,3
SLC26A11,0.6172430906164363,0.001996007984031936,2,4
MKNK2,0.6154973695904971,0.001996007984031936,4,2
CTA-292E10.6,0.6154973695904968,0.001996007984031936,1,4
SLC30A3,0.6154922876023651,0.001996007984031936,3,4
RP11-40E6.2,0.6154770413861981,0.001996007984031936,4,4
RWDD2B,0.6154770413861981,0.001996007984031936,2,5
TIMP1,0.6154745003134521,0.001996007984031936,1,2
SLC26A1,0.6137492313390913,0.001996007984031936,3,1
RP11-800A3.3,0.6137364901016187,0.001996007984031936,3,2
CTD-2008P7.8,0.6137262969211912,0.001996007984031936,4,5
RP1-144F13.3,0.6120088771030212,0.001996007984031936,3,3
CTD-2142D14.1,0.6119679882594145,0.001996007984031936,3,2
LPO,0.6119603212970852,0.001996007984031936,3,3
RP11-351J23.1,0.6119552099355021,0.001996007984031936,3,5
BAHCC1,0.6119475428130763,0.001996007984031936,2,7
RP11-384F7.1,0.6119475428130763,0.001996007984031936,3,3
LACRT,0.6119475428130761,0.001996007984031936,2,5
ASS1,0.6119449870842543,0.001996007984031936,2,3
RP11-23I7.1,0.6119449870842539,0.001996007984031936,3,3
ALDH1L1-AS1,0.6102174280230137,0.001996007984031936,3,5
MTHFD1L,0.6101917977889254,0.001996007984031936,3,2
CCDC190,0.6101866716129193,0.001996007984031936,3,4
ROMO1,0.6101789822681625,0.001996007984031936,3,4
HYOU1,0.6101789822681619,0.001996007984031936,1,4
RSL24D1,0.6101712928265047,0.001996007984031936,2,4
SKA2,0.6084849642419244,0.001996007984031936,3,2
SRP68,0.608441268137243,0.001996007984031936,2,3
AC010412.1,0.6084207041785664,0.001996007984031936,2,3
SAMD11,0.6084104219385849,0.001996007984031936,2,3
LYPLAL1-AS1,0.6084027101445587,0.001996007984031936,2,3
FLJ16779,0.6084027101445587,0.001996007984031936,1,4
CFAP58-AS1,0.6066727979470982,0.001996007984031936,2,6
ZNF419,0.6066624860820916,0.001996007984031936,4,3
PRAME,0.6066315494353511,0.001996007984031936,4,3
PICK1,0.6049353534794142,0.001996007984031936,3,3
GJB5,0.6049353534794137,0.001996007984031936,3,3
SYT14,0.6048939864890682,0.001996007984031936,4,2
SOX11,0.6048862298634307,0.001996007984031936,1,4
AP2A1,0.6048836442994481,0.001996007984031936,2,1
ATP5S,0.6048733019329956,0.001996007984031936,3,3
ZBTB44,0.6048733019329956,0.001996007984031936,2,4
RP11-12M5.3,0.604873301932995,0.001996007984031936,2,5
B3GAT3,0.604862959389702,0.001996007984031936,1,3
SRMS,0.603249943748589,0.001996007984031936,4,3
RP11-507B12.2,0.6031047422608163,0.001996007984031936,2,3
TSPYL5,0.6031047422608161,0.001996007984031936,2,5
CMIP,0.6031021490594041,0.001996007984031936,2,3
AL035610.2,0.6030969626231286,0.001996007984031936,4,4
CTD-3193O13.13,0.6013361828116407,0.001996007984031936,2,3
RP11-143J24.1,0.6013361828116405,0.001996007984031936,4,5
RP11-5N11.4,0.6013257794314312,0.001996007984031936,3,3
RP1-287H17.1,0.5995780574737111,0.001996007984031936,2,1
FFAR2,0.5995676235874422,0.001996007984031936,3,4
KLF16,0.5995650150875035,0.001996007984031936,3,3
MYLK3,0.5995571895195956,0.001996007984031936,2,2
CLSTN3,0.5995571895195956,0.001996007984031936,3,5
CDK17,0.5978383064727034,0.001996007984031936,3,4
FRMD4B,0.5978095293440839,0.001996007984031936,2,1
RP3-323N1.2,0.5978069131727909,0.001996007984031936,3,4
KB-51A8.1,0.5977990645902169,0.001996007984031936,1,5
ATF6,0.5977964483731267,0.001996007984031936,2,2
RP11-132A1.3,0.5977964483731267,0.001996007984031936,2,4
CTD-2555I5.1,0.5977912159045966,0.001996007984031936,2,3
VCL,0.5977912159045964,0.001996007984031936,2,3
CATSPER4,0.5960856067345601,0.001996007984031936,2,4
GLOD4,0.5960383776927917,0.001996007984031936,3,4
SEPT14,0.5960305058219858,0.001996007984031936,2,4
SLC4A3,0.5960305058219858,0.001996007984031936,3,3
RP11-56N19.5,0.5960305058219858,0.001996007984031936,2,5
CRMP1,0.5960278818419477,0.001996007984031936,2,2
AC013401.2,0.5943540525648069,0.001996007984031936,2,5
CTAGE6,0.5942698425824394,0.001996007984031936,3,4
THRSP,0.5942593154956015,0.001996007984031936,2,4
XXbac-BPG116M5.17,0.5942540518822504,0.001996007984031936,1,3
MTERF3,0.5942540518822501,0.001996007984031936,2,6
SLC39A10,0.5907460108668672,0.001996007984031936,4,3
RP11-274B18.4,0.5907248309118249,0.001996007984031936,1,4
RP5-855F16.1,0.5907248309118249,0.001996007984031936,2,3
TADA2A,0.5889642395025636,0.001996007984031936,3,5
KB-1930G5.4,0.5889536175822141,0.001996007984031936,3,6
CTNND2,0.587201032787985,0.001996007984031936,4,4
RP11-867G23.4,0.5871877154881616,0.001996007984031936,3,4
OR1J1,0.5871770614308341,0.001996007984031936,2,5
RP11-272D20.2,0.5856034651504577,0.001996007984031936,3,4
PGPEP1L,0.5854725864316209,0.001996007984031936,2,2
CENPO,0.5854405300403809,0.001996007984031936,1,5
RP11-222K16.2,0.5854191581376967,0.001996007984031936,5,3
LINC00534,0.585408471893765,0.001996007984031936,2,2
AC136616.2,0.5838193934266057,0.001996007984031936,3,3
PDE5A,0.5837792091876848,0.001996007984031936,3,5
NOP9,0.5836720376917454,0.001996007984031936,3,2
TRIM46,0.583642562080319,0.001996007984031936,2,4
PRMT2,0.5819223594168154,0.001996007984031936,4,3
RP11-673P17.2,0.5818901074432041,0.001996007984031936,3,4
POC1A,0.5818820441704836,0.001996007984031936,2,3
RP3-428L16.1,0.5818739807860276,0.001996007984031936,2,4
MTCH2,0.580145838299232,0.001996007984031936,1,3
PARVB,0.5801350549193369,0.001996007984031936,3,3
TMEM30A,0.5801215754125953,0.001996007984031936,3,3
RP11-656D10.3,0.5801053995910632,0.001996007984031936,1,3
MTA1,0.5801053995910627,0.001996007984031936,1,4
KCNQ5,0.5801000075503177,0.001996007984031936,1,1
GACAT3,0.5783557479530759,0.001996007984031936,1,2
RP11-67L2.2,0.578334114237652,0.001996007984031936,2,2
CTD-2184C24.2,0.5766306227192345,0.001996007984031936,2,3
RASAL2,0.5765872250223261,0.001996007984031936,2,1
EVA1C,0.5765682375027674,0.001996007984031936,3,4
SPRED2,0.5747969357112533,0.001996007984031936,1,2
FBXO3,0.5731238642132965,0.001996007984031936,2,1
MTSS1,0.5712707083021262,0.001996007984031936,2,3
LINC01090,0.5712624951384176,0.001996007984031936,2,3
RP11-150O12.2,0.5695241224313706,0.001996007984031936,3,2
CTD-3032H12.1,0.5695021532285114,0.001996007984031936,2,6
FARSA,0.5695021532285109,0.001996007984031936,3,5
MFSD13A,0.5677308436550035,0.001996007984031936,2,2
CPE,0.5659982033020592,0.001996007984031936,1,4
AP006222.2,0.5659760972354279,0.001996007984031936,3,1
TTTY18,0.565965043878321,0.001996007984031936,2,4
RP11-628O18.1,0.5659539903053371,0.001996007984031936,2,3
AC009518.4,0.5642186653983411,0.001996007984031936,4,3
DDAH2,0.5641964896067433,0.001996007984031936,2,3
LINC01070,0.5641937175715072,0.001996007984031936,2,5
RP11-87C12.5,0.5641937175715072,0.001996007984031936,2,4
PGBD4,0.564188173460176,0.001996007984031936,2,3
RP11-543E8.1,0.5624279356075608,0.001996007984031936,2,3
HIST1H2BG,0.5624195933104931,0.001996007984031936,1,4
RP11-735G4.1,0.5624195933104926,0.001996007984031936,1,5
RP11-883A18.3,0.5624195933104926,0.001996007984031936,2,4
IGHVII-22-1,0.5606928550844841,0.001996007984031936,2,3
NRF1,0.5606677503709866,0.001996007984031936,3,3
RP11-553K8.2,0.560659381883351,0.001996007984031936,2,3
ESRRA,0.5606593818833507,0.001996007984031936,2,3
PCDHGB6,0.5606510132708037,0.001996007984031936,2,3
SLC25A3,0.5588908284367239,0.001996007984031936,2,3
CENPH,0.5588880300858784,0.001996007984031936,2,3
DNAH1,0.5588824333421527,0.001996007984031936,2,3
RP11-899L11.3,0.5588824333421522,0.001996007984031936,2,4
RP11-637O19.2,0.5588796349492716,0.001996007984031936,1,2
AC007556.3,0.5572205195538629,0.001996007984031936,2,4
APOLD1,0.5571896446456286,0.001996007984031936,4,3
LY75,0.5571643820844925,0.001996007984031936,1,5
RP11-713P17.5,0.5571447326338963,0.001996007984031936,2,3
PSMB6,0.5571335040652639,0.001996007984031936,1,2
