gene,S2,p_value_perm,target
RP11-284A20.1,0.19400892094714986,0.09950248756218906,CBL
AC034228.3,0.1454337397026363,0.8407960199004975,CBL
IRF1,0.1607727416779286,0.6716417910447762,CBL
AC005355.2,0.16368634826339593,0.09950248756218906,CBL
CTC-203F4.2,0.09397682653515278,0.7014925373134329,CBL
SPOCK1,0.2151027353137019,0.04975124378109453,CBL
RP11-381K20.4,0.4787369590876193,0.07462686567164178,CBL
TMEM173,0.19089112733405628,0.5124378109452736,CBL
PCDHA3,0.14562294239283402,0.26865671641791045,CBL
AC005609.18,0.283476649934694,0.11940298507462686,CBL
PCDHAC1,0.4059726064875538,0.14427860696517414,CBL
PCDHB2,0.16698927101757166,0.6567164179104478,CBL
AC005754.7,0.5756466470878274,0.15920398009950248,CBL
PCDHB11,0.17582433146145346,0.5621890547263682,CBL
TAF7,0.21235439164609554,0.5024875621890548,CBL
AC005618.8,0.4780294863323266,0.0845771144278607,CBL
PCDHGB6,0.11362797772221554,0.3034825870646766,CBL
PCDHGC4,0.16256105281643865,0.5671641791044776,CBL
NDFIP1,0.12574419497484393,0.29850746268656714,CBL
AC005592.3,0.5014073188265613,0.06965174129353234,CBL
JAKMIP2-AS1,0.12439576655959769,0.5472636815920398,CBL
ABLIM3,0.23786719440155174,0.07960199004975124,CBL
GRPEL2,0.4317228610520789,0.1044776119402985,CBL
GRPEL2-AS1,0.1333084045972819,0.4527363184079602,CBL
HMGXB3,0.1605942440746755,0.8706467661691543,CBL
AC008641.1,0.7695063624878095,0.3880597014925373,CBL
CTB-17P3.4,0.4469086233408101,0.14925373134328357,CBL
CCDC69,0.5848975685436066,0.9751243781094527,CBL
SPARC,0.20299054214833775,0.15422885572139303,CBL
CTB-12O2.1,0.230284964954616,0.04975124378109453,CBL
MFAP3,0.9725592981490259,0.03482587064676617,CBL
MRPL22,0.3211349046392082,0.10945273631840796,CBL
AC016577.1,0.22878048805355697,0.13930348258706468,CBL
TIMD4,0.31059443404385,0.38308457711442784,CBL
CTC-248O19.1,0.11663732344680211,0.9850746268656716,CBL
AC011343.1,0.30753197499969936,0.024875621890547265,CBL
MAT2B,0.15162844481796542,0.4427860696517413,CBL
RP11-67M9.1,0.11518233106215835,0.417910447761194,CBL
CTD-2270F17.1,0.15763076989667194,0.2885572139303483,CBL
TLX3,0.4226480967421195,0.263681592039801,CBL
FGF18,0.3351923775563727,0.30845771144278605,CBL
EFCAB9,0.531695211319041,0.2885572139303483,CBL
NEURL1B,0.12877330651733038,0.17412935323383086,CBL
CTB-43E15.2,0.5029220341272497,0.12437810945273632,CBL
CTC-281M20.4,0.3544595183177159,0.03980099502487562,CBL
DRD1,0.4181479816830353,0.472636815920398,CBL
ARL10,0.4408034017687987,0.024875621890547265,CBL
HK3,0.31834694529763313,0.46766169154228854,CBL
B4GALT7,0.15162844481796592,0.5970149253731343,CBL
PROP1,0.16833727733435744,0.029850746268656716,CBL
ADAMTS2,0.11530179418612227,0.8805970149253731,CBL
RP11-798K23.4,0.1454337397026368,0.1791044776119403,CBL
CBY3,0.1651169256887997,0.5870646766169154,CBL
MGAT4B,0.10301552695321597,0.900497512437811,CBL
OR2Y1,0.11068194448152059,0.42786069651741293,CBL
RP5-856G1.1,0.22725595544443006,0.05970149253731343,CBL
RP1-40E16.9,0.1984407083853226,0.2835820895522388,CBL
RP1-140K8.1,0.6604572803792212,0.05472636815920398,CBL
PAK1IP1,0.14697176742418766,0.5124378109452736,CBL
RP11-637O19.2,0.14552048813844584,0.3880597014925373,CBL
ELOVL2,0.6483305938098682,0.47761194029850745,CBL
RP11-330A16.1,0.663483283631574,0.2935323383084577,CBL
GPLD1,0.5029334399878713,0.0845771144278607,CBL
C6orf229,0.15757253371849694,0.1890547263681592,CBL
TRIM38,0.12573507084502153,0.736318407960199,CBL
HIST1H2AC,0.30309038555360046,0.1044776119402985,CBL
HIST1H2BG,0.10178310543442289,0.7512437810945274,CBL
HIST1H2AE,0.1514921903844405,0.900497512437811,CBL
HIST1H4G,0.14545740349772757,0.3582089552238806,CBL
CTA-14H9.5,0.1408817940884669,0.5422885572139303,CBL
ZNF391,0.1500005199043664,0.25870646766169153,CBL
HIST1H2AK,0.20149293888843622,0.3681592039800995,CBL
ZKSCAN8,0.31660513952926606,0.9203980099502488,CBL
ZKSCAN4,0.6332211499012005,0.6915422885572139,CBL
LINC01623,0.25300294186553257,0.34328358208955223,CBL
UBD,0.24844544117700249,0.5024875621890548,CBL
MOG,0.15018396944691823,0.06965174129353234,CBL
TRIM26,0.17574601326983438,0.5174129353233831,CBL
MDC1-AS1,0.4832426328079144,0.10945273631840796,CBL
DPCR1,0.1500311104053277,0.30845771144278605,CBL
LST1,0.13959741680624013,0.014925373134328358,CBL
APOM,0.11974353698996618,0.1791044776119403,CBL
GPANK1,0.3939480799354948,0.4925373134328358,CBL
DDAH2,0.1363714095588221,0.27860696517412936,CBL
MSH5,0.13333422038126236,0.5621890547263682,CBL
XXbac-BPG116M5.17,0.43024013741263323,0.3880597014925373,CBL
AL645922.1,0.157681708909117,0.5323383084577115,CBL
PRRT1,0.15760893385151467,0.9601990049751243,CBL
HLA-DQB2,0.1456150638556252,0.7064676616915423,CBL
XXbac-BPG246D15.9,0.11822974889704091,0.8308457711442786,CBL
HLA-DMB,0.11994456957158671,0.36318407960199006,CBL
XXbac-BPG181M17.6,0.12017390930216798,0.8656716417910447,CBL
HLA-DOA,0.5014004545115948,0.7164179104477612,CBL
RING1,0.15908695748381546,0.24378109452736318,CBL
C6orf1,0.5166522009051797,0.25870646766169153,CBL
RPS10,0.14557566477379963,0.5572139303482587,CBL
SCUBE3,0.12467214052070949,0.8557213930348259,CBL
FKBP5,0.1061204534156083,0.7810945273631841,CBL
RP1-153P14.5,0.18815497648200794,0.572139303482587,CBL
KIF6,0.3423816818030289,0.6467661691542289,CBL
TOMM6,0.27570486438252806,0.23880597014925373,CBL
RP11-7K24.3,0.1838434635123493,0.3781094527363184,CBL
RP3-475N16.1,0.1787942520330868,0.31840796019900497,CBL
SUPT3H,0.6150117200214424,0.03482587064676617,CBL
CYP39A1,0.14697176742418766,0.2935323383084577,CBL
RHAG,0.13801046743256543,0.736318407960199,CBL
PGK2,0.1667417571398996,0.417910447761194,CBL
RP11-719J20.1,0.18952193621171523,0.21890547263681592,CBL
DEFB113,0.5180603467868283,0.12935323383084577,CBL
RP1-28O17.1,0.09547861320607966,0.9154228855721394,CBL
RP11-524H19.2,0.1393753438859115,0.4577114427860697,CBL
BMP5,0.5181622055577352,0.11442786069651742,CBL
PRIM2,0.33629268273464635,0.25870646766169153,CBL
XXbac-BPGBPG55C20.1,0.5772328839299905,0.1890547263681592,CBL
RP11-349P19.1,0.10473846184945557,0.472636815920398,CBL
COL19A1,0.09706357709827941,0.6766169154228856,CBL
KCNQ5,0.1697421766691977,0.417910447761194,CBL
TMEM30A,0.1274209186970865,0.6019900497512438,CBL
IRAK1BP1,0.12728579095710796,0.8955223880597015,CBL
LINC01526,0.15495886838627498,0.8159203980099502,CBL
CGA,0.12887127024889494,0.5472636815920398,CBL
ANKRD6,0.250313236178174,0.4079601990049751,CBL
MAP3K7,0.13187205482755954,0.5024875621890548,CBL
BEND3,0.4801941736870538,0.014925373134328358,CBL
LACE1,0.33483280062990384,0.4079601990049751,CBL
RP11-425D10.10,0.13385806147662202,0.8805970149253731,CBL
AK9,0.11831704986804324,0.8805970149253731,CBL
KIAA1919,0.08493527329723696,1.0,CBL
FYN,0.49989719388376774,0.6218905472636815,CBL
FRK,0.41508303179817235,0.08955223880597014,CBL
RP11-735G4.1,0.11532169267521393,0.36318407960199006,CBL
ENPP3,0.22267640607376896,0.5970149253731343,CBL
STX7,0.4246169292475197,0.15920398009950248,CBL
TAAR9,0.5001541679856101,0.05472636815920398,CBL
TAAR5,0.11361788059883646,0.6865671641791045,CBL
RP1-287H17.1,0.12278987393037835,0.2935323383084577,CBL
PDE7B,0.08185368683848634,0.9950248756218906,CBL
RP3-406A7.7,0.284877539977952,0.9900497512437811,CBL
NHSL1,0.1121441751442648,0.8606965174129353,CBL
ECT2L,0.301504010747866,0.11940298507462686,CBL
REPS1,0.4211606653763779,0.1691542288557214,CBL
VTA1,0.12890687496576356,0.9203980099502488,CBL
RP1-67K17.4,0.1757460132698349,0.5771144278606966,CBL
ADAT2,0.11664715920374102,0.36318407960199006,CBL
STX11,0.5847053119309558,0.9502487562189055,CBL
FBXO30,0.21066203848130996,0.20398009950248755,CBL
RAET1G,0.18791092037503088,0.04477611940298507,CBL
PLEKHG1,0.1106301052465654,0.4079601990049751,CBL
MTHFD1L,0.44538887581560127,0.7313432835820896,CBL
RP11-52J3.3,0.19086708563026597,0.2736318407960199,CBL
RP3-403L10.3,0.1743894881585133,0.22388059701492538,CBL
SYNJ2,0.1772281408217648,0.3582089552238806,CBL
RP3-428L16.1,0.14240453449848375,0.945273631840796,CBL
RP3-428L16.2,0.6195485148051001,0.47761194029850745,CBL
RP1-155D22.1,0.877074318783182,0.11940298507462686,CBL
RP11-568A7.2,0.14542585091525273,0.0945273631840796,CBL
TTLL2,0.21966782816333125,0.21890547263681592,CBL
RP11-351J23.2,0.2047014830434994,0.03980099502487562,CBL
RP11-351J23.1,0.4332296405987269,0.36318407960199006,CBL
RP3-431P23.5,0.44686754765240727,0.2935323383084577,CBL
KIF25,0.4317999190708463,0.15920398009950248,CBL
XXyac-YX65C7_A.3,0.13042868350973258,0.35323383084577115,CBL
RP1-266L20.4,0.3211349046392082,0.13432835820895522,CBL
C7orf50,0.09545457831250663,0.9203980099502488,CBL
RP11-449P15.1,0.12273380122454078,0.36318407960199006,CBL
CARD11,0.12270575526281775,0.9701492537313433,CBL
AC092171.2,0.1469639611956641,0.3383084577114428,CBL
ACTB,0.6000881180054994,0.6268656716417911,CBL
ZDHHC4,0.13187205482755904,0.7661691542288557,CBL
AC079742.4,0.4743747343597646,0.01990049751243781,CBL
ZNF853,0.44384841624971344,0.23383084577114427,CBL
CCZ1B,0.546842616808381,0.08955223880597014,CBL
RP5-1159O4.1,0.3076177657824703,0.9303482587064676,CBL
AC006373.1,0.18483303076496876,0.3283582089552239,CBL
AC004535.2,0.39084893302640383,0.08955223880597014,CBL
RP5-855F16.1,0.3287121646939669,0.39303482587064675,CBL
AC006150.1,0.5940160235631725,0.1691542288557214,CBL
AC006458.3,0.5104866260404191,0.3582089552238806,CBL
AC005550.3,0.10319356212938106,0.5373134328358209,CBL
LRRC72,0.08792195277954448,0.900497512437811,CBL
ANKMY2,0.14999287130431022,0.34328358208955223,CBL
AGR2,0.2984251535554964,0.11940298507462686,CBL
AC004744.3,0.15603606055655067,0.01990049751243781,CBL
TMEM196,0.5271618746559328,0.029850746268656716,CBL
NFE2L3,0.5710764896199069,0.417910447761194,CBL
C7orf71,0.17875574783278445,0.417910447761194,CBL
HOXA3,0.3302546953072677,0.26865671641791045,CBL
HOXA-AS2,0.12122896208418381,0.8855721393034826,CBL
HOXA5,0.23034474041699915,0.05970149253731343,CBL
AQP1,0.4347523093295324,0.4079601990049751,CBL
AC006380.3,0.17741576946183854,0.6368159203980099,CBL
AC007652.1,0.49231204311394383,0.4228855721393035,CBL
RP11-182J23.1,0.11974353698996566,0.9900497512437811,CBL
AC007349.5,0.8861471774631066,0.43283582089552236,CBL
ELMO1,0.10760202460844419,0.9651741293532339,CBL
TRGVA,0.09401344326225243,0.8159203980099502,CBL
TRGV2,0.48780312016018634,0.03482587064676617,CBL
TRGV1,0.5816757915009371,0.0945273631840796,CBL
CDK13,0.17120256842447895,0.17412935323383086,CBL
LINC01448,0.3105648824694592,0.16417910447761194,CBL
POLM,0.6593098131807787,0.06965174129353234,CBL
TMED4,0.4150692118664272,0.46766169154228854,CBL
OGDH,0.304544209697933,0.03980099502487562,CBL
AC004901.1,0.21066203848130996,0.2537313432835821,CBL
C7orf57,0.16512387373844412,0.417910447761194,CBL
AC020743.4,0.13495916020693544,0.9253731343283582,CBL
LANCL2,0.15912301118569058,0.6616915422885572,CBL
SEPT14,0.16816680916168633,0.29850746268656714,CBL
RP11-15K19.2,0.1682759286859671,0.2835820895522388,CBL
MRPS17,0.1363714095588221,0.1791044776119403,CBL
ZNF107,0.21525202336926916,0.15422885572139303,CBL
ASL,0.4392834259684778,0.5174129353233831,CBL
TMEM248,0.22572112629503316,0.472636815920398,CBL
FKBP6,0.2124138118756422,0.12935323383084577,CBL
VPS37D,0.11211348014570366,0.39800995024875624,CBL
GATSL2,0.15693781991182498,0.8557213930348259,CBL
CCL24,0.38475765394792116,0.014925373134328358,CBL
HSPB1,0.1712226708807709,0.7512437810945274,CBL
ZP3,0.16970837897125912,0.5074626865671642,CBL
PCLO,0.13949876137568043,0.4129353233830846,CBL
AC005009.2,0.49079730864149873,0.35323383084577115,CBL
SRI,0.38963770647450247,0.11442786069651742,CBL
RP5-1121E10.2,0.387804898765542,0.03980099502487562,CBL
BET1,0.12573507084502153,0.5422885572139303,CBL
CYP3A7-CYP3A51P,0.15605811668226077,0.373134328358209,CBL
TRIM4,0.16820773727874702,0.07462686567164178,CBL
RP4-604G5.1,0.10605556777614823,0.7860696517412935,CBL
AC073842.19,0.5877348325716808,0.3482587064676617,CBL
PILRA,0.17731227476470596,0.4975124378109453,CBL
RP11-758P17.2,0.11217486174359302,0.8955223880597015,CBL
SLC12A9,0.42717869109831863,0.1691542288557214,CBL
RP11-132A1.3,0.1364134670492773,0.12437810945273632,CBL
ALKBH4,0.13049903339807856,0.6567164179104478,CBL
NAMPT,0.22726100372573743,0.3880597014925373,CBL
CCDC71L,0.5862513842637829,0.01990049751243781,CBL
LAMB4,0.6347213480038925,0.12935323383084577,CBL
DNAJB9,0.2167021922121728,0.15422885572139303,CBL
TAS2R16,0.3136196744655643,0.3482587064676617,CBL
RP5-921G16.2,0.1624551567379636,0.04477611940298507,CBL
POT1,0.5816738191536323,0.24875621890547264,CBL
LRRC4,0.16060138778785651,0.024875621890547265,CBL
CALU,0.18028313821961806,0.3681592039800995,CBL
RP11-309L24.4,0.12469054367093457,0.7711442786069652,CBL
SMO,0.15908695748381493,0.4527363184079602,CBL
NRF1,0.1348571116780096,0.845771144278607,CBL
RP11-775D22.2,0.1470654098468289,0.18407960199004975,CBL
MEST,0.12274314845437989,0.6417910447761194,CBL
AC058791.1,0.6014134624555446,0.07960199004975124,CBL
RP11-180C16.1,0.09879741069736593,0.945273631840796,CBL
AC009518.4,0.20147585670122495,0.4975124378109453,CBL
AC008154.4,0.3817972794911093,0.7164179104477612,CBL
AC022173.2,0.15605811668226025,0.9154228855721394,CBL
C7orf55,0.13182854849044875,0.3383084577114428,CBL
JHDM1D-AS1,0.42738275394323666,0.4079601990049751,CBL
NDUFB2-AS1,0.41812328782355185,0.15422885572139303,CBL
MGAM,0.1394000361252564,0.9552238805970149,CBL
PRSS58,0.5605182798555937,0.0945273631840796,CBL
U66059.58,0.13798552653285284,0.6069651741293532,CBL
TRBV6-4,0.1879414447202513,0.24875621890547264,CBL
TRBV17,0.6136185270833723,0.373134328358209,CBL
TRBV18,0.5332422244142295,0.05970149253731343,CBL
TRBV24-1,0.16974217666919716,0.08955223880597014,CBL
TRBV28,0.08182564995229359,0.945273631840796,CBL
TRBC1,0.1333170104140558,0.31343283582089554,CBL
TRBJ2-2P,0.1832997408956866,0.46766169154228854,CBL
CLCN1,0.29400987854173977,0.19900497512437812,CBL
FAM131B,0.16522805942218854,0.22388059701492538,CBL
CTAGE6,0.1333428245319111,0.39800995024875624,CBL
OR2A1,0.18028313821961856,0.373134328358209,CBL
ZNF212,0.1469639611956641,0.36318407960199006,CBL
AC004941.3,0.3408368120942897,0.2885572139303483,CBL
SSPO,0.22267640607376946,0.36318407960199006,CBL
ZBED6CL,0.14543373970263576,0.7263681592039801,CBL
RP11-476H24.1,0.443830322196555,0.32338308457711445,CBL
EN2,0.22421161016574798,0.15422885572139303,CBL
MNX1-AS1,0.18057563036545432,0.46766169154228854,CBL
UBE3C,0.11831704986804324,0.3781094527363184,CBL
VCX3B,0.501434775146745,0.15920398009950248,CBL
GS1-519E5.1,0.21974615507905446,0.06965174129353234,CBL
WWC3,0.16048705021865045,0.1791044776119403,CBL
RP11-791M20.1,0.3317416418157869,0.5522388059701493,CBL
RP11-431J24.2,0.12877330651733038,0.23383084577114427,CBL
RAI2,0.1631598323658176,0.1691542288557214,CBL
PTCHD1-AS,0.5695939683476728,0.3681592039800995,CBL
SAT1,0.11671598629401579,0.13432835820895522,CBL
ZFX-AS1,0.28959067242771575,0.4228855721393035,CBL
RP11-86A5.1,0.7665037753832817,0.5074626865671642,CBL
MAGEB6P1,0.5923720842521852,0.35323383084577115,CBL
FAM47C,0.11668649394072271,0.7014925373134329,CBL
TIMP1,0.42725656868334866,0.2736318407960199,CBL
ELK1,0.15906532134016751,0.35323383084577115,CBL
ZNF182,0.33637795958948696,0.8507462686567164,CBL
SSX5,0.28948368738406977,0.746268656716418,CBL
SSX4,0.48789953857965085,0.05970149253731343,CBL
EBP,0.11516240849328756,0.6666666666666666,CBL
OTUD5,0.47716470866395827,0.13930348258706468,CBL
CCDC120,0.40444937923559143,0.004975124378109453,CBL
GPKOW,0.4272189743802416,0.6019900497512438,CBL
SYP-AS1,0.6771870975702717,0.004975124378109453,CBL
CACNA1F,0.5423491644695076,0.15422885572139303,CBL
GAGE2E,0.10160259878749749,0.7711442786069652,CBL
BMP15,0.12150309709058905,0.746268656716418,CBL
NUDT11,0.21661746845086063,0.20398009950248755,CBL
ITIH6,0.15910859068530483,0.07462686567164178,CBL
YIPF6,0.44541720950637054,0.004975124378109453,CBL
IGBP1-AS2,0.28217046721658595,0.6119402985074627,CBL
CITED1,0.1803658471258043,0.26865671641791045,CBL
DMRTC1,0.24393918759652836,0.21890547263681592,CBL
LINC00684,0.21511873541800877,0.18407960199004975,CBL
PABPC1L2B-AS1,0.1394000361252564,0.835820895522388,CBL
PABPC1L2A,0.26514108294781935,0.009950248756218905,CBL
ZDHHC15,0.2772195438642812,0.09950248756218906,CBL
PGAM4,0.2832782715179961,0.8557213930348259,CBL
TCEAL6,0.1348571116780096,0.26865671641791045,CBL
LL0XNC01-237H1.2,0.400017001600502,0.47761194029850745,CBL
FAM199X,0.23636729477049256,0.5572139303482587,CBL
MORC4,0.7529018599730374,0.34328358208955223,CBL
RP6-24A23.6,0.427243142526273,0.12437810945273632,CBL
ACSL4,0.16665228678600943,0.8855721393034826,CBL
CT47A7,0.38783152305063084,0.09950248756218906,CBL
RAB33A,0.6862127415438386,0.6368159203980099,CBL
PHF6,0.6438718780732416,0.8308457711442786,CBL
FAM127C,0.10301552695321597,0.34328358208955223,CBL
ZNF75D,0.1212573496181367,0.7761194029850746,CBL
CT45A1,0.47428040434916974,0.009950248756218905,CBL
ARHGEF6,0.3181306426803345,0.8656716417910447,CBL
FGF13-AS1,0.14848613964345683,0.6716417910447762,CBL
CDR1-AS,0.5483552660769752,0.004975124378109453,CBL
RP1-171K16.5,0.3862813111704492,0.34328358208955223,CBL
GS1-256O22.5,0.21966782816333177,0.4626865671641791,CBL
SPANXN1,0.10457402855660271,0.6517412935323383,CBL
AFF2,0.11671598629401579,0.681592039800995,CBL
HMGB3,0.18182924714334117,0.40298507462686567,CBL
AF003625.3,0.39708082491002444,0.0845771144278607,CBL
GABRA3,0.30759538788510027,0.15920398009950248,CBL
MAGEA3,0.33480881510405747,0.07960199004975124,CBL
MAGEA2B,0.17882633253359315,0.24875621890547264,CBL
MECP2,0.25755552206187066,0.029850746268656716,CBL
XX-FW83128A1.2,0.7619596426154104,0.39303482587064675,CBL
CTAG2,0.10603393040618449,0.8606965174129353,CBL
AC144568.2,0.3862902211394541,0.31840796019900497,CBL
CTD-3212A4.2,0.44695226212353845,0.10945273631840796,CBL
RP11-439C15.4,0.11522216586572251,0.2835820895522388,CBL
DEFA1,0.6165432012334018,0.18407960199004975,CBL
SPAG11A,0.13180243779495143,0.1691542288557214,CBL
CTA-398F10.1,0.3469386500191816,0.17412935323383086,CBL
RP11-115J16.1,0.21525202336926916,0.05472636815920398,CBL
RP11-981G7.3,0.2318588599251178,0.08955223880597014,CBL
XKR6,0.4061393042503532,0.5970149253731343,CBL
RP11-148O21.6,0.32420687907372253,0.22388059701492538,CBL
RP11-156K13.3,0.1439669569455304,0.31840796019900497,CBL
RP11-618M23.4,0.18498193957523684,0.16417910447761194,CBL
RP11-421P23.1,0.33479853506695095,0.3681592039800995,CBL
RP11-582J16.5,0.1545214342830551,0.3781094527363184,CBL
RHOBTB2,0.24267076218228797,0.6169154228855721,CBL
ADAMDEC1,0.10151222509935616,0.7960199004975125,CBL
PBK,0.2075511894648186,0.01990049751243781,CBL
FBXO16,0.15151490796579103,0.3034825870646766,CBL
EXTL3-AS1,0.17117576147709349,0.29850746268656714,CBL
LINC00589,0.6468105229397396,0.05472636815920398,CBL
RNF122,0.4105055824852562,0.5124378109452736,CBL
LINC01605,0.13488263104841028,0.4626865671641791,CBL
RP11-150O12.2,0.16057995569490838,0.2885572139303483,CBL
EIF4EBP1,0.22276397559502478,0.3034825870646766,CBL
KB-1836B5.4,0.13027906386335247,0.5621890547263682,CBL
RP11-350N15.3,0.1727170449740506,0.01990049751243781,CBL
CTD-2024D23.1,0.11692222447178693,0.4975124378109453,CBL
RP11-930P14.2,0.13187205482755954,0.2935323383084577,CBL
RP11-770E5.1,0.5741659354555678,0.32338308457711445,CBL
RP1,0.3196452763902361,0.736318407960199,CBL
RP11-246K15.1,0.3075468968549195,0.13432835820895522,CBL
RP11-91I20.3,0.13028786977527954,0.582089552238806,CBL
RP11-16E18.3,0.13028786977528004,0.7661691542288557,CBL
RP11-573J24.1,0.2954462557795168,0.6169154228855721,CBL
CTD-2532N20.1,0.6392690173320891,0.8407960199004975,CBL
RRS1-AS1,0.2151880554560084,0.39800995024875624,CBL
XKR9,0.13496766076816422,0.527363184079602,CBL
EYA1,0.17279673601719006,0.47761194029850745,CBL
RP11-531A24.7,0.3165942684066471,0.2736318407960199,CBL
STAU2,0.26510213711232594,0.263681592039801,CBL
RP11-6I2.4,0.41657563986557306,0.6716417910447762,CBL
FABP12,0.14879487506285344,0.3034825870646766,CBL
SNX16,0.21968349578063803,0.05472636815920398,CBL
RP11-99H20.1,0.6316774335879064,0.21393034825870647,CBL
LRRCC1,0.11365826371032929,0.2935323383084577,CBL
RP11-642C5.1,0.2545715819142159,0.2736318407960199,CBL
RIPK2,0.1303054798138509,0.7014925373134329,CBL
LINC00534,0.10364838143055263,0.7164179104477612,CBL
GS1-251I9.3,0.1469717674241882,0.10945273631840796,CBL
OTUD6B-AS1,0.1545437065729279,0.4925373134328358,CBL
GEM,0.17120256842447895,0.6417910447761194,CBL
LINC01298,0.20002427439789214,0.263681592039801,CBL
KB-1043D8.8,0.37112493910661204,0.014925373134328358,CBL
UQCRB,0.20149293888843572,0.8009950248756219,CBL
MTERF3,0.15454370657292738,0.19402985074626866,CBL
TSPYL5,0.1727104023940057,0.26865671641791045,CBL
KB-1930G5.4,0.150061694670329,0.3681592039800995,CBL
RP11-1C8.6,0.46962769567629387,0.13930348258706468,CBL
RP11-152P17.3,0.18791092037503035,0.16417910447761194,CBL
RP11-649G15.2,0.10456305714299054,0.46766169154228854,CBL
RP11-35G22.1,0.15923832817604952,0.7661691542288557,CBL
EXT1,0.6059233212646272,0.845771144278607,CBL
SAMD12-AS1,0.5438300114543516,0.17412935323383086,CBL
MAL2,0.4029517134024489,0.263681592039801,CBL
RP11-44N11.2,0.11360778257805444,0.9701492537313433,CBL
FAM83A-AS1,0.36358592696785247,0.35323383084577115,CBL
ZHX1,0.3211456220564749,0.40298507462686567,CBL
WDYHV1,0.21815323906258255,0.26865671641791045,CBL
MTSS1,0.1636512999045877,0.31343283582089554,CBL
RP11-431D12.1,0.1288000312880897,0.8507462686567164,CBL
KCNK9,0.11211348014570315,0.8955223880597015,CBL
RP11-10J21.3,0.474127985456537,0.05970149253731343,CBL
LINC01300,0.5787156605824378,0.6567164179104478,CBL
AP006547.3,0.23060856337010607,0.48258706467661694,CBL
RP11-429J17.2,0.15011520214026633,0.10945273631840796,CBL
CCDC166,0.1804930175901154,0.5124378109452736,CBL
FAM83H-AS1,0.27115237002556664,0.31343283582089554,CBL
MROH1,0.13787739716666333,0.6119402985074627,CBL
HSF1,0.368104799280981,0.13930348258706468,CBL
GS1-393G12.12,0.12122896208418431,0.39800995024875624,CBL
FBXL6,0.32720794542031956,0.25870646766169153,CBL
MFSD3,0.49241689818803297,0.24875621890547264,CBL
ZNF7,0.4226915259988509,0.3781094527363184,CBL
RP11-130C19.3,0.5483824639040215,0.004975124378109453,CBL
RP11-358M14.2,0.33028943226688934,0.27860696517412936,CBL
JAK2,0.12422041168037441,0.746268656716418,CBL
RP11-77E14.2,0.36961950585030434,0.44776119402985076,CBL
RP11-74C3.1,0.34688904412664723,0.6268656716417911,CBL
PLIN2,0.3999969248171471,0.6616915422885572,CBL
ELAVL2,0.13181984549994644,0.5671641791044776,CBL
IFT74-AS1,0.20299054214833828,0.4129353233830846,CBL
LRRC19,0.12728579095710796,0.26865671641791045,CBL
DDX58,0.45143462852907856,0.4527363184079602,CBL
DCTN3,0.47262051295246127,0.21890547263681592,CBL
SIGMAR1,0.33629268273464635,0.03482587064676617,CBL
RP11-182N22.8,0.31690937955783205,0.29850746268656714,CBL
SPAG8,0.42111980257195186,0.3880597014925373,CBL
CCIN,0.4635321283287029,0.3482587064676617,CBL
GNE,0.2241962589891076,0.004975124378109453,CBL
RP11-220I1.5,0.43933565632666405,0.0945273631840796,CBL
FBXO10,0.8104092607257266,0.024875621890547265,CBL
RP11-347J14.8,0.19552277483856728,0.1691542288557214,CBL
GLIDR,0.3120610920759315,0.9253731343283582,CBL
RP11-318K12.2,0.29387327225986204,0.2885572139303483,CBL
LINC01410,0.18027041040441494,0.13930348258706468,CBL
ANKRD20A4,0.16514471613344467,0.24875621890547264,CBL
RP11-561O23.8,0.49446756881786763,0.08955223880597014,CBL
RP11-274B18.4,0.1772410871047602,0.42786069651741293,CBL
TJP2,0.4498970193677643,0.029850746268656716,CBL
PTAR1,0.24997843017901364,0.21890547263681592,CBL
PRUNE2,0.3287331051090029,0.6169154228855721,CBL
SPATA31D3,0.1743171068943914,0.39800995024875624,CBL
RP11-15B24.1,0.4575935704740507,0.024875621890547265,CBL
DIRAS2,0.2351068159468958,0.01990049751243781,CBL
RP11-305L7.3,0.34092095229733216,0.3781094527363184,CBL
ECM2,0.3347916815335142,0.03980099502487562,CBL
RP11-274J16.5,0.12137083335810608,0.7313432835820896,CBL
RP11-2B6.3,0.13028786977528004,0.3781094527363184,CBL
PTCH1,0.11668649394072324,0.2537313432835821,CBL
RP11-498P14.5,0.33791944831124615,0.4079601990049751,CBL
TDRD7,0.43020813740236863,0.06467661691542288,CBL
ANP32B,0.334781400970293,0.14925373134328357,CBL
RP11-436F21.1,0.4014255971760302,0.12437810945273632,CBL
RP11-402G3.3,0.13336863365332416,0.5223880597014925,CBL
DEC1,0.14240453449848375,0.13432835820895522,CBL
RP11-349E4.1,0.37723866740802203,0.5472636815920398,CBL
LHX6,0.11971479049165443,0.8308457711442786,CBL
OR1J1,0.11976269748884609,0.42786069651741293,CBL
ZBTB43,0.17574601326983438,0.6019900497512438,CBL
RP11-203J24.8,0.20668153067376624,0.5572139303482587,CBL
LCN2,0.5937996707217779,0.5024875621890548,CBL
RP11-65J3.3,0.10608801555655493,0.6467661691542289,CBL
C9orf50,0.147158992681528,0.31840796019900497,CBL
ASS1,0.15908695748381546,0.6467661691542289,CBL
OBP2B,0.13027906386335247,0.3283582089552239,CBL
TMEM8C,0.33325638081132175,0.05472636815920398,CBL
FAM163B,0.12285525974137285,0.5621890547263682,CBL
