gene,S2,p_value_perm
PCDHGC4,1.2519288322809662e-18,0.9441117764471058
RP11-5N11.6,1.2519288322809662e-18,0.9441117764471058
EMP2,1.2519288322809662e-18,0.9860279441117764
SPTBN5,1.2519288322809662e-18,0.9520958083832336
AC010412.1,1.0015430658247728e-18,0.3912175648702595
IGLV3-32,1.0015430658247728e-18,0.5508982035928144
ATF4,1.0015430658247728e-18,0.4590818363273453
CTB-129P6.4,1.0015430658247728e-18,0.6487025948103793
TM6SF2,1.0015430658247728e-18,0.5289421157684631
AP006222.2,1.0015430658247728e-18,0.2734530938123752
RP11-439E19.9,1.0015430658247728e-18,0.3313373253493014
IGHVII-22-1,1.0015430658247728e-18,0.2834331337325349
LINC01256,1.0015430658247728e-18,0.5728542914171657
CTD-2260A17.3,1.0015430658247728e-18,0.8363273453093812
LINC00886,1.0015430658247728e-18,0.5449101796407185
RP11-182J1.5,1.0015430658247728e-18,0.5788423153692615
RP11-20I23.13,7.511572993685796e-19,0.9500998003992016
RP11-544I20.2,6.259644161404831e-19,0.9141716566866268
RP11-95H11.1,6.259644161404831e-19,0.940119760479042
FIBIN,6.259644161404831e-19,0.934131736526946
RP11-881L2.1,6.259644161404831e-19,0.908183632734531
RBM26,6.259644161404831e-19,0.8902195608782435
OR5R1,6.259644161404831e-19,0.9041916167664672
FADS3,6.259644161404831e-19,0.9540918163672656
RP11-710F7.2,6.259644161404831e-19,0.8802395209580839
RP11-279F6.2,6.259644161404831e-19,0.9181636726546906
ANO1-AS1,6.259644161404831e-19,0.908183632734531
AC112719.2,6.259644161404831e-19,0.8922155688622755
SMCO1,6.259644161404831e-19,0.936127744510978
PAN3,6.259644161404831e-19,0.9181636726546906
RPL39L,6.259644161404831e-19,0.9121756487025948
PANO1,6.259644161404831e-19,0.9101796407185628
MYNN,6.259644161404831e-19,1.0
CLIP1,6.259644161404831e-19,0.93812375249501
AC073284.4,6.259644161404831e-19,0.9261477045908184
F11R,6.259644161404831e-19,0.9481037924151696
MTG1,6.259644161404831e-19,0.9161676646706588
ACAD9,6.259644161404831e-19,0.9201596806387226
ITPA,6.259644161404831e-19,0.934131736526946
PLAU,6.259644161404831e-19,0.9181636726546906
LINC01297,6.259644161404831e-19,0.9580838323353292
TRNP1,6.259644161404831e-19,0.9141716566866268
P3H1,6.259644161404831e-19,0.9580838323353292
SPOCK1,6.259644161404831e-19,0.8962075848303394
IRF1,6.259644161404831e-19,0.9540918163672656
RP5-1042K10.13,6.259644161404831e-19,0.874251497005988
SPSB1,6.259644161404831e-19,0.9301397205588824
PTCHD1-AS,6.259644161404831e-19,0.9500998003992016
TRIM38,6.259644161404831e-19,1.0
CYP4B1,6.259644161404831e-19,0.9640718562874252
RP3-403L10.3,6.259644161404831e-19,0.942115768463074
TAAR5,6.259644161404831e-19,0.9221556886227544
CTD-2192J16.26,6.259644161404831e-19,0.940119760479042
RXRG,5.007715329123864e-19,0.6427145708582834
SLC25A3,5.007715329123864e-19,0.2534930139720558
CDK17,5.007715329123864e-19,0.6646706586826348
RP11-693L9.2,5.007715329123864e-19,0.6866267465069861
RP11-513G19.1,5.007715329123864e-19,0.6946107784431138
PIK3C2G,5.007715329123864e-19,0.3972055888223553
MTHFD1L,5.007715329123864e-19,0.3313373253493014
RP11-196B3.3,5.007715329123864e-19,0.4011976047904191
AC009518.4,5.007715329123864e-19,0.4011976047904191
RP11-273B20.3,5.007715329123864e-19,0.3832335329341317
RP11-326C3.13,5.007715329123864e-19,0.6427145708582834
PLA2G2A,5.007715329123864e-19,0.5548902195608783
GAPDH,5.007715329123864e-19,0.6487025948103793
IGFL1,5.007715329123864e-19,0.6407185628742516
GPSM1,5.007715329123864e-19,0.469061876247505
EHF,5.007715329123864e-19,0.9660678642714572
TMEM8C,5.007715329123864e-19,0.4910179640718562
RP11-305L7.3,5.007715329123864e-19,0.6926147704590818
RP11-318K12.2,5.007715329123864e-19,0.6427145708582834
PLEKHG2,5.007715329123864e-19,0.7485029940119761
TMEM218,5.007715329123864e-19,0.530938123752495
RP11-798K23.4,5.007715329123864e-19,0.5029940119760479
GRPEL1,5.007715329123864e-19,0.5948103792415169
MEF2C-AS1,5.007715329123864e-19,0.6966067864271457
CTD-2215E18.2,5.007715329123864e-19,0.6746506986027944
RP4-749H3.2,5.007715329123864e-19,0.5688622754491018
LINC01099,5.007715329123864e-19,0.4091816367265469
GAGE2E,5.007715329123864e-19,0.3512974051896207
RP11-63C8.1,5.007715329123864e-19,0.3772455089820359
RP11-897M7.1,5.007715329123864e-19,0.4850299401197604
CTD-2349P21.11,5.007715329123864e-19,0.5848303393213573
OR2AK2,5.007715329123864e-19,0.6167664670658682
AC062032.1,5.007715329123864e-19,0.530938123752495
RP11-1008C21.1,5.007715329123864e-19,0.4431137724550898
SQRDL,5.007715329123864e-19,0.3033932135728543
ATAD3B,3.755786496842898e-19,0.9540918163672656
ABCG4,3.755786496842898e-19,0.9700598802395208
AC006380.3,3.755786496842898e-19,0.9321357285429142
RAB33A,2.503857664561932e-19,0.7784431137724551
SNX16,2.503857664561932e-19,1.0
PRAME,2.503857664561932e-19,0.9720558882235528
SYNJ2,2.503857664561932e-19,0.996007984031936
HMGB3,2.503857664561932e-19,1.0
RP11-436F21.1,2.503857664561932e-19,1.0
UBR3,1.251928832280966e-19,1.0
ESRRA,1.251928832280966e-19,1.0
ZNF853,1.251928832280966e-19,1.0
UBD,1.251928832280966e-19,1.0
AC099684.1,0.0,1.0
CDC42EP5,0.0,1.0
CMIP,0.0,1.0
CATSPER4,0.0,1.0
LINC00534,0.0,1.0
RP11-642C5.1,0.0,1.0
GACAT3,0.0,1.0
ZNF593,0.0,1.0
RP4-799D16.1,0.0,1.0
FABP12,0.0,1.0
HMGCL,0.0,1.0
TMEM173,0.0,1.0
SYT3,0.0,1.0
CTD-2091N23.1,0.0,1.0
EYA1,0.0,1.0
LILRB5,0.0,1.0
RP11-235E17.2,0.0,1.0
SERPINF1,0.0,1.0
KRT17,0.0,1.0
CTC-203F4.2,0.0,1.0
EIF4EBP1,0.0,1.0
CTD-2154I11.2,0.0,1.0
MTERF3,0.0,1.0
LINC01298,0.0,1.0
MFSD3,0.0,1.0
RP11-347J14.8,0.0,1.0
ZNF506,0.0,1.0
SZT2-AS1,0.0,1.0
FBXL8,0.0,1.0
AC025171.1,0.0,1.0
EDN2,0.0,1.0
RP11-656D10.3,0.0,1.0
RP11-182N22.8,0.0,1.0
RP11-53O19.3,0.0,1.0
CTD-2081C10.1,0.0,1.0
CTC-534A2.2,0.0,1.0
RP11-130C19.3,0.0,1.0
CENPH,0.0,1.0
FBXL6,0.0,1.0
CCNH,0.0,1.0
EIF2AK2,0.0,1.0
RP4-622L5.7,0.0,1.0
AK6,0.0,1.0
LINC01300,0.0,1.0
RP11-44N11.2,0.0,1.0
CTC-490E21.14,0.0,1.0
SNRNP40,0.0,1.0
ATP6AP1L,0.0,1.0
EXT1,0.0,1.0
RP11-649G15.2,0.0,1.0
TSPYL5,0.0,1.0
RP11-77K12.10,0.0,1.0
CTD-3212A4.2,0.0,1.0
RP11-148O21.6,0.0,1.0
ARHGAP28,0.0,1.0
VN1R1,0.0,1.0
KIF25,0.0,1.0
RPS10,0.0,1.0
TOMM6,0.0,1.0
LINC01448,0.0,1.0
KCNQ5,0.0,1.0
ANKMY2,0.0,1.0
DENND6B,0.0,1.0
AC006458.3,0.0,1.0
SHANK3,0.0,1.0
OR2M4,0.0,1.0
C7orf50,0.0,1.0
PLEKHG5,0.0,1.0
XXyac-YX65C7_A.3,0.0,1.0
RP3-431P23.5,0.0,1.0
C6orf1,0.0,1.0
AP001604.3,0.0,1.0
RP11-351J23.2,0.0,1.0
RWDD2B,0.0,1.0
RP3-428L16.2,0.0,1.0
EVA1C,0.0,1.0
TMEM240,0.0,1.0
VWA1,0.0,1.0
AP001057.1,0.0,1.0
TOM1L2,0.0,1.0
PLEKHG1,0.0,1.0
STX11,0.0,1.0
AC136616.2,0.0,1.0
ASL,0.0,1.0
BET1,0.0,1.0
AC008641.1,0.0,1.0
PSMB6,0.0,1.0
CTB-17P3.4,0.0,1.0
P2RX5,0.0,1.0
SPARC,0.0,1.0
TJP2,0.0,1.0
RN7SL832P,0.0,1.0
CTD-2270F17.1,0.0,1.0
MSL1,0.0,1.0
CACNA1F,0.0,1.0
CCDC120,0.0,1.0
HK3,0.0,1.0
SSX4,0.0,1.0
ELK1,0.0,1.0
AC011747.3,0.0,1.0
XXbac-BPG246D15.9,0.0,1.0
RP5-856G1.1,0.0,1.0
RP1-40E16.9,0.0,1.0
GS1-519E5.1,0.0,1.0
AC000035.3,0.0,1.0
RP11-637O19.2,0.0,1.0
EN2,0.0,1.0
ZBED6CL,0.0,1.0
RAC2,0.0,1.0
RNASEK-C17orf49,0.0,1.0
OR2A1,0.0,1.0
RPS7,0.0,1.0
NCOR1,0.0,1.0
PPM1B,0.0,1.0
CTD-2528A14.5,0.0,1.0
PTAR1,0.0,1.0
CTD-3051D23.1,0.0,1.0
RP11-67L2.2,0.0,1.0
CDKN3,0.0,1.0
SMCO3,0.0,1.0
ALDH1L1-AS1,0.0,1.0
CD163,0.0,1.0
PLEKHG3,0.0,1.0
LINC01090,0.0,1.0
CLSTN3,0.0,1.0
FCGR2B,0.0,1.0
RP11-553K8.2,0.0,1.0
MFSD11,0.0,1.0
TULP3,0.0,1.0
IQSEC3,0.0,1.0
MTA1,0.0,1.0
TRDMT1,0.0,1.0
LINC01168,0.0,1.0
RP11-190A12.8,0.0,1.0
RP11-16C1.1,0.0,1.0
RP11-225H22.4,0.0,1.0
MFSD13A,0.0,1.0
CYP2C8,0.0,1.0
ACTA2,0.0,1.0
NUTM2A-AS1,0.0,1.0
EIF3J-AS1,0.0,1.0
MTRNR2L5,0.0,1.0
C10orf142,0.0,1.0
YY1AP1,0.0,1.0
LYZL2,0.0,1.0
FASN,0.0,1.0
SCN8A,0.0,1.0
KRT1,0.0,1.0
EIF4E3,0.0,1.0
CHL1-AS1,0.0,1.0
RP11-138E9.2,0.0,1.0
METTL17,0.0,1.0
USP40,0.0,1.0
CTSG,0.0,1.0
FREM2-AS1,0.0,1.0
RP11-757O6.1,0.0,1.0
LINC01048,0.0,1.0
LINC00398,0.0,1.0
DES,0.0,1.0
USP12-AS1,0.0,1.0
SHISA5,0.0,1.0
C1QTNF9B-AS1,0.0,1.0
CRYL1,0.0,1.0
RP11-301J16.7,0.0,1.0
SFTA3,0.0,1.0
RP11-87C12.5,0.0,1.0
CCDC60,0.0,1.0
GNAT1,0.0,1.0
ABHD14A,0.0,1.0
RESP18,0.0,1.0
RP11-397H6.1,0.0,1.0
CRYBA2,0.0,1.0
CTDSP1,0.0,1.0
RP11-956E11.1,0.0,1.0
RAP1B,0.0,1.0
RP11-280K24.1,0.0,1.0
AC128709.2,0.0,1.0
SLC26A1,0.0,1.0
DOK4,0.0,1.0
IFITM3,0.0,1.0
MPO,0.0,1.0
FBXO3,0.0,1.0
AC092168.3,0.0,1.0
ZNF827,0.0,1.0
OTOG,0.0,1.0
RP11-171N4.4,0.0,1.0
LINC01207,0.0,1.0
CTD-3193O13.13,0.0,1.0
KCNQ1,0.0,1.0
RP11-217C7.1,0.0,1.0
NMB,0.0,1.0
RP11-475B2.1,0.0,1.0
AGBL1-AS1,0.0,1.0
RP11-326C3.7,0.0,1.0
LINC00709,0.0,1.0
LINC01581,0.0,1.0
IGKV2-23,0.0,1.0
RP11-229P13.22,0.0,1.0
LINC01195,0.0,1.0
DKFZP434A062,0.0,1.0
C5orf38,0.0,1.0
SPRED2,0.0,1.0
NSUN2,0.0,1.0
MYLK3,0.0,1.0
FBXL7,0.0,1.0
ANP32B,0.0,1.0
FGD5-AS1,0.0,1.0
RP11-5N11.4,0.0,1.0
CTD-2026K11.5,0.0,1.0
CPLX3,0.0,1.0
DDB2,0.0,1.0
MKNK2,0.0,1.0
STK32B,0.0,1.0
RP11-713P17.5,0.0,1.0
EID1,0.0,1.0
RP11-98D18.3,0.0,1.0
GTF2A2,0.0,1.0
RP4-715N11.2,0.0,1.0
AP002962.1,0.0,1.0
ANP32E,0.0,1.0
TEX12,0.0,1.0
RP11-644L4.1,0.0,1.0
RP11-300M6.1,0.0,1.0
GPR89B,0.0,1.0
CFC1B,0.0,1.0
GNAS,0.0,1.0
RAB11A,0.0,1.0
RP11-571L19.7,0.0,1.0
HAR1B,0.0,1.0
PECAM1,0.0,1.0
HIPK1-AS1,0.0,1.0
RTEL1-TNFRSF6B,0.0,1.0
MIR194-2HG,0.0,1.0
NF1,0.0,1.0
DDX18,0.0,1.0
RP5-936J12.1,0.0,1.0
DPP10-AS3,0.0,1.0
OR5D18,0.0,1.0
OR4C12,0.0,1.0
RP11-831H9.3,0.0,1.0
